,BikeID,DockID,Timestamp
249,195,544.0,1603730759.0
250,1975,279.0,1603735291.0
251,1889,173.0,1602273408.0
252,2507,310.0,1602332480.0
253,2481,289.0,1602341192.0
254,2694,589.0,1603038890.0
255,907,553.0,1602086798.0
256,1685,273.0,1603124422.0
257,2539,417.0,1602423283.0
258,522,173.0,1601828005.0
259,2483,126.0,1603417165.0
260,1507,452.0,1601816679.0
261,713,75.0,1601642148.0
262,1834,17.0,1601655175.0
263,1324,581.0,1601650562.0
264,109,75.0,1601627383.0
265,2443,68.0,1603800717.0
266,332,22.0,1603823632.0
267,2469,137.0,1601716550.0
268,1629,592.0,1601724088.0
269,1741,382.0,1601744056.0
270,2156,590.0,1601732280.0
271,2179,178.0,1601679560.0
272,2413,410.0,1601681654.0
273,2155,277.0,1601674812.0
274,2501,14.0,1601745655.0
275,573,112.0,1601724812.0
276,2958,249.0,1602754954.0
277,2362,156.0,1604040582.0
278,1160,578.0,1602670757.0
279,236,195.0,1602691281.0
280,360,156.0,1602654767.0
281,1164,198.0,1601764349.0
282,482,401.0,1601831359.0
283,313,110.0,1601819032.0
284,2282,94.0,1603126474.0
285,2722,175.0,1603097486.0
286,527,676.0,1603113100.0
287,1420,187.0,1603121415.0
288,2209,83.0,1603820069.0
289,2884,179.0,1601730337.0
290,80,250.0,1601749053.0
291,2966,226.0,1601735779.0
292,1562,632.0,1601707185.0
293,2173,516.0,1601744959.0
294,882,167.0,1602180812.0
295,749,527.0,1602155796.0
296,401,42.0,1602125262.0
297,227,251.0,1602104927.0
298,1019,377.0,1602182687.0
299,1421,330.0,1602103395.0
300,1286,251.0,1601729745.0
301,380,120.0,1601673293.0
302,2995,27.0,1601727065.0
303,2626,184.0,1603889523.0
304,373,110.0,1602928711.0
305,2508,680.0,1602944225.0
306,2110,491.0,1602719164.0
307,425,222.0,1602747016.0
308,1307,130.0,1602767331.0
309,2284,81.0,1602768913.0
310,1701,90.0,1602778600.0
311,263,364.0,1603326321.0
312,2419,141.0,1603310599.0
313,1703,442.0,1603388449.0
314,375,533.0,1602965505.0
315,1367,127.0,1603912799.0
316,1546,516.0,1603909562.0
317,751,575.0,1603847996.0
318,2356,520.0,1602752690.0
319,485,120.0,1603389792.0
320,1136,366.0,1603385611.0
321,1183,440.0,1603365773.0
322,575,22.0,1603375477.0
323,100,528.0,1602344849.0
324,2563,201.0,1602339511.0
325,328,66.0,1602344764.0
326,1348,151.0,1603017265.0
327,2012,465.0,1603044600.0
328,563,38.0,1603027686.0
329,1634,651.0,1603030338.0
330,31,121.0,1603036746.0
331,432,583.0,1603039557.0
332,1362,267.0,1602413793.0
333,2201,528.0,1602364573.0
334,358,68.0,1602402555.0
335,200,509.0,1603745932.0
336,2,137.0,1602673293.0
337,1826,548.0,1602691273.0
338,1327,82.0,1602701268.0
339,1910,81.0,1602702124.0
340,2172,442.0,1602687491.0
341,590,634.0,1603215743.0
342,247,84.0,1603203413.0
343,2840,634.0,1603151255.0
344,2753,183.0,1603482521.0
345,2101,202.0,1603543977.0
346,856,219.0,1603559905.0
347,2054,191.0,1603563272.0
348,1799,501.0,1603546208.0
349,2063,367.0,1603518566.0
350,2874,79.0,1601642777.0
351,2525,110.0,1601641432.0
352,2353,451.0,1601662413.0
353,601,516.0,1601658651.0
354,2701,182.0,1601632732.0
355,289,13.0,1603784208.0
356,2639,73.0,1603804659.0
357,2041,299.0,1603808865.0
358,231,73.0,1603805650.0
359,1155,681.0,1603825454.0
360,192,25.0,1602952638.0
361,2009,464.0,1602944124.0
362,1294,79.0,1602939674.0
363,1839,525.0,1602956617.0
364,2852,681.0,1602941457.0
365,750,681.0,1602962296.0
366,394,681.0,1602933062.0
367,1807,355.0,1603032982.0
368,377,355.0,1603029809.0
369,1018,550.0,1603728870.0
370,2994,90.0,1603726231.0
371,1625,24.0,1603470640.0
372,2442,125.0,1603473275.0
373,1001,186.0,1603466819.0
374,2741,269.0,1603441476.0
375,1769,677.0,1601544508.0
376,248,200.0,1601572170.0
377,1761,84.0,1601563215.0
378,1298,306.0,1601571623.0
379,1136,631.0,1602796726.0
380,1406,199.0,1602869656.0
381,635,80.0,1602435693.0
382,695,276.0,1602425764.0
383,2468,360.0,1602406959.0
384,1965,382.0,1602595509.0
385,708,517.0,1601893785.0
386,2324,386.0,1601923924.0
387,32,240.0,1601921089.0
388,1361,147.0,1601877108.0
389,2879,302.0,1601888090.0
390,470,236.0,1602247183.0
391,1553,681.0,1602235673.0
392,1571,461.0,1602237246.0
393,1693,581.0,1603912637.0
394,2332,60.0,1603896457.0
395,2521,60.0,1603891518.0
396,2282,136.0,1601736040.0
397,1007,108.0,1601745364.0
398,2167,612.0,1601682289.0
399,45,447.0,1601720706.0
400,2353,76.0,1603100768.0
401,766,516.0,1603098717.0
402,792,588.0,1603126332.0
403,1492,139.0,1603315149.0
404,1876,24.0,1603373332.0
405,1870,412.0,1603366877.0
406,548,391.0,1603363996.0
407,115,90.0,1603350143.0
408,157,222.0,1601836533.0
409,962,24.0,1601831788.0
410,178,554.0,1601820504.0
411,618,558.0,1601827459.0
412,372,195.0,1601754218.0
413,2525,494.0,1601817061.0
414,1829,588.0,1601982114.0
415,2685,681.0,1601993252.0
416,2135,561.0,1602008860.0
417,1268,616.0,1602003505.0
418,2287,447.0,1601979119.0
419,1456,554.0,1602410734.0
420,2402,578.0,1601654313.0
421,2208,368.0,1601653791.0
422,2470,65.0,1601655947.0
423,892,59.0,1601649906.0
424,2179,453.0,1602780067.0
425,2759,186.0,1602768056.0
426,702,438.0,1602719001.0
427,1022,619.0,1602771887.0
428,2901,304.0,1602745052.0
429,930,105.0,1602517123.0
430,2681,109.0,1603037316.0
431,1072,105.0,1603003365.0
432,2464,14.0,1603671121.0
433,1658,19.0,1603730252.0
434,856,133.0,1603726103.0
435,539,14.0,1603455427.0
436,2036,430.0,1603477825.0
437,1832,75.0,1603400357.0
438,2689,64.0,1603470955.0
439,1096,581.0,1602991151.0
440,2745,637.0,1603028918.0
441,629,199.0,1602971704.0
442,1514,191.0,1602968947.0
443,165,607.0,1602104936.0
444,2669,368.0,1602159019.0
445,1761,294.0,1602169722.0
446,2134,270.0,1602848928.0
447,539,101.0,1602869204.0
448,957,514.0,1602791145.0
449,1084,342.0,1602873001.0
450,1724,642.0,1603110610.0
451,1194,129.0,1603094007.0
452,2883,273.0,1603436784.0
453,1444,133.0,1603394863.0
454,2811,75.0,1603449946.0
455,727,436.0,1602254660.0
456,312,125.0,1602257562.0
457,2404,65.0,1603543554.0
458,619,553.0,1603560417.0
459,1376,581.0,1603544205.0
460,2612,154.0,1603698244.0
461,2226,81.0,1603733448.0
462,1193,533.0,1602222484.0
463,1986,102.0,1602250919.0
464,1378,151.0,1602253860.0
465,2976,184.0,1602245313.0
466,87,198.0,1601828458.0
467,2640,639.0,1601805103.0
468,503,390.0,1601835767.0
469,587,638.0,1602333877.0
470,2797,604.0,1602281981.0
471,1830,299.0,1602276808.0
472,1172,591.0,1602333455.0
473,1046,464.0,1602313457.0
474,2863,604.0,1602291147.0
475,705,418.0,1602784779.0
476,2525,14.0,1602779496.0
477,2624,14.0,1602765928.0
478,660,306.0,1602758866.0
479,1419,185.0,1602773558.0
480,302,97.0,1602784336.0
481,2032,570.0,1602789623.0
482,1869,364.0,1603384399.0
483,1391,75.0,1603366178.0
484,1879,270.0,1602086913.0
485,2962,355.0,1602075134.0
486,2232,249.0,1602079529.0
487,1839,197.0,1602076296.0
488,33,634.0,1601761296.0
489,566,642.0,1601831443.0
490,2480,642.0,1601835452.0
491,247,33.0,1601764473.0
492,2283,266.0,1601836873.0
493,2186,24.0,1601812418.0
494,2452,498.0,1601819951.0
495,2584,132.0,1601816831.0
496,1478,461.0,1601822624.0
497,1226,60.0,1601805922.0
498,523,461.0,1601834186.0
499,64,201.0,1602161288.0
500,2637,102.0,1602155894.0
501,2942,196.0,1602169063.0
502,2786,424.0,1602179367.0
503,2340,366.0,1602099194.0
504,657,62.0,1602100871.0
505,2265,174.0,1602921879.0
506,2370,178.0,1602923832.0
507,2040,127.0,1602486502.0
508,1233,65.0,1602459032.0
509,2459,21.0,1602520666.0
510,1885,640.0,1602274284.0
511,1229,163.0,1602338770.0
512,2614,15.0,1602335383.0
513,1643,3.0,1602004472.0
514,1261,192.0,1602352320.0
515,2397,65.0,1602350556.0
516,300,667.0,1602288561.0
517,1540,123.0,1602285471.0
518,2777,24.0,1602175779.0
519,1498,130.0,1602145666.0
520,1693,310.0,1602158389.0
521,2077,109.0,1602100860.0
522,2199,401.0,1602141749.0
523,2126,310.0,1602314082.0
524,1208,201.0,1602345991.0
525,198,461.0,1603734299.0
526,268,172.0,1603725918.0
527,2327,26.0,1603727293.0
528,2424,15.0,1603740812.0
529,1497,26.0,1603462504.0
530,1257,79.0,1603474328.0
531,1330,141.0,1603475063.0
532,1563,426.0,1603453022.0
533,202,17.0,1603702531.0
534,23,410.0,1603732961.0
535,2823,400.0,1602857740.0
536,978,118.0,1601526521.0
537,1518,581.0,1601548562.0
538,601,46.0,1601567358.0
539,271,141.0,1601541278.0
540,1989,130.0,1601578355.0
541,2410,397.0,1601566258.0
542,1769,65.0,1601548495.0
543,2827,65.0,1601574309.0
544,2330,356.0,1601624566.0
545,323,630.0,1601663657.0
546,2064,355.0,1601653896.0
547,870,107.0,1601657561.0
548,2772,195.0,1601626270.0
549,235,548.0,1601623702.0
550,576,22.0,1601641099.0
551,1986,189.0,1601630187.0
552,817,544.0,1602322184.0
553,2146,82.0,1602340741.0
554,153,22.0,1602328727.0
555,1939,315.0,1602277670.0
556,2731,356.0,1602344746.0
557,1924,533.0,1603896817.0
558,610,352.0,1603886558.0
559,1739,16.0,1602256353.0
560,1484,7.0,1601644833.0
561,2523,360.0,1601649195.0
562,2843,76.0,1601661364.0
563,2508,73.0,1601582819.0
564,796,32.0,1601589968.0
565,2670,137.0,1601617507.0
566,1014,587.0,1601641601.0
567,2741,430.0,1601658420.0
568,774,76.0,1601660030.0
569,2631,6.0,1601641789.0
570,2834,65.0,1602340349.0
571,468,102.0,1601824823.0
572,2212,642.0,1601801240.0
573,2479,292.0,1601805899.0
574,2316,144.0,1601810942.0
575,930,131.0,1601825271.0
576,2974,20.0,1601811381.0
577,250,355.0,1603474732.0
578,2220,73.0,1603465285.0
579,2054,137.0,1603450676.0
580,904,291.0,1603466772.0
581,436,393.0,1603625012.0
582,2919,60.0,1602611738.0
583,240,390.0,1602575617.0
584,29,379.0,1602594348.0
585,2682,305.0,1602606637.0
586,697,55.0,1603890955.0
587,2078,566.0,1603908126.0
588,374,75.0,1603454306.0
589,2947,590.0,1601653855.0
590,2956,570.0,1602263134.0
591,1097,533.0,1602244653.0
592,2073,544.0,1602266196.0
593,1506,652.0,1602255927.0
594,489,309.0,1603204655.0
595,952,26.0,1603209769.0
596,2053,429.0,1603832644.0
597,902,592.0,1603887980.0
598,2634,496.0,1602005580.0
599,2743,128.0,1601969191.0
600,1853,592.0,1601984208.0
601,506,434.0,1603312926.0
602,2575,116.0,1603355157.0
603,2129,38.0,1603381206.0
604,2589,150.0,1603369409.0
605,250,434.0,1601674534.0
606,50,43.0,1601744578.0
607,2008,639.0,1601732162.0
608,815,58.0,1601723058.0
609,420,75.0,1601668021.0
610,2405,182.0,1601737806.0
611,1558,620.0,1601733298.0
612,743,634.0,1603269647.0
613,780,527.0,1603230144.0
614,1040,170.0,1603226428.0
615,343,428.0,1603273266.0
616,2263,334.0,1603280530.0
617,1228,109.0,1603296205.0
618,368,651.0,1603257228.0
619,437,84.0,1603231273.0
620,227,131.0,1601732510.0
621,930,110.0,1601731948.0
622,180,290.0,1601735348.0
623,2065,20.0,1601703553.0
624,1277,463.0,1601736866.0
625,2604,178.0,1601679562.0
626,1170,410.0,1601681661.0
627,2406,277.0,1601674814.0
628,2760,95.0,1601724804.0
629,1433,322.0,1601729523.0
630,1776,77.0,1602190714.0
631,2451,159.0,1603725631.0
632,872,156.0,1603695188.0
633,1734,630.0,1602782047.0
634,2924,681.0,1602753147.0
635,1031,413.0,1603375792.0
636,2217,137.0,1603378004.0
637,2288,358.0,1603377031.0
638,2264,116.0,1603373158.0
639,277,345.0,1603366554.0
640,1227,96.0,1602413615.0
641,1899,18.0,1603279331.0
642,2445,626.0,1603305334.0
643,2236,461.0,1603309886.0
644,867,497.0,1602253487.0
645,1363,655.0,1601722991.0
646,188,237.0,1601729956.0
647,2809,60.0,1601736104.0
648,378,77.0,1601736859.0
649,238,107.0,1601988806.0
650,1882,75.0,1601931604.0
651,2698,123.0,1601966868.0
652,2342,126.0,1601992461.0
653,960,96.0,1601577579.0
654,1006,112.0,1601550065.0
655,203,65.0,1602623351.0
656,38,83.0,1602698502.0
657,2048,153.0,1602687026.0
658,299,653.0,1602692015.0
659,137,339.0,1602688183.0
660,2339,665.0,1602701478.0
661,906,76.0,1603910921.0
662,2761,137.0,1603903052.0
663,430,531.0,1603917251.0
664,2488,413.0,1602868304.0
665,1337,27.0,1603903150.0
666,2123,60.0,1601558821.0
667,2647,26.0,1601566147.0
668,2740,380.0,1601556825.0
669,804,457.0,1602066755.0
670,893,132.0,1602014748.0
671,168,81.0,1602071977.0
672,763,293.0,1602093768.0
673,1029,60.0,1602076747.0
674,262,575.0,1603492680.0
675,1079,22.0,1603549609.0
676,1032,137.0,1602783668.0
677,1459,413.0,1602726641.0
678,1902,501.0,1601636299.0
679,2887,73.0,1601662211.0
680,925,65.0,1601635783.0
681,2860,65.0,1602477847.0
682,390,111.0,1602670472.0
683,2515,89.0,1602674642.0
684,1229,340.0,1603922084.0
685,1801,345.0,1603919945.0
686,2749,148.0,1603177864.0
687,793,17.0,1603173692.0
688,1922,432.0,1603216210.0
689,1463,350.0,1603219290.0
690,2088,345.0,1603224876.0
691,2738,345.0,1603216528.0
692,1934,102.0,1601790198.0
693,2085,177.0,1601834926.0
694,1527,185.0,1601818283.0
695,253,73.0,1601676759.0
696,1552,21.0,1601715118.0
697,873,617.0,1601734996.0
698,839,440.0,1601670482.0
699,2247,529.0,1601731343.0
700,2879,135.0,1601747459.0
701,1021,375.0,1601726873.0
702,2066,349.0,1601563190.0
703,773,651.0,1601538414.0
704,1750,669.0,1603456409.0
705,2732,103.0,1601657482.0
706,164,651.0,1601623746.0
707,514,197.0,1601641656.0
708,1021,447.0,1601624707.0
709,2016,379.0,1601630747.0
710,1657,652.0,1601631429.0
711,2306,189.0,1601633456.0
712,688,163.0,1601822263.0
713,1757,273.0,1601814451.0
714,903,576.0,1601823808.0
715,1288,603.0,1601811354.0
716,991,131.0,1603742175.0
717,2358,109.0,1603728120.0
718,2733,392.0,1603118085.0
719,1450,533.0,1603127990.0
720,2455,99.0,1603108194.0
721,1803,516.0,1603113617.0
722,2766,170.0,1603069527.0
723,1379,248.0,1601666754.0
724,592,56.0,1601585728.0
725,2575,31.0,1601626273.0
726,1375,433.0,1602225495.0
727,1179,65.0,1602267964.0
728,381,22.0,1602262967.0
729,2904,238.0,1602267242.0
730,543,105.0,1601909623.0
731,1447,403.0,1601985256.0
732,687,269.0,1601999653.0
733,2829,24.0,1601994536.0
734,1511,105.0,1602010304.0
735,2522,78.0,1602253685.0
736,438,95.0,1602243435.0
737,536,528.0,1602224273.0
738,50,120.0,1602225860.0
739,29,130.0,1602266720.0
740,2924,56.0,1602175341.0
741,2006,73.0,1602180500.0
742,949,64.0,1602105618.0
743,1198,539.0,1602099433.0
744,2765,18.0,1602157011.0
745,1025,395.0,1602136059.0
746,1512,413.0,1602173730.0
747,1526,102.0,1602105743.0
748,913,191.0,1601992076.0
749,640,395.0,1601961763.0
750,909,18.0,1601991353.0
751,819,123.0,1601969023.0
752,638,20.0,1602003250.0
753,1005,281.0,1602008177.0
754,1075,452.0,1601995697.0
755,2596,184.0,1602007275.0
756,511,548.0,1601561422.0
757,2170,144.0,1601552239.0
758,1587,73.0,1601564248.0
759,2247,681.0,1601567510.0
760,1278,138.0,1601544237.0
761,1538,340.0,1601578386.0
762,1506,109.0,1601733348.0
763,1772,138.0,1601733107.0
764,1153,461.0,1602160686.0
765,825,184.0,1602173190.0
766,2458,231.0,1602101981.0
767,2947,512.0,1602095844.0
768,760,634.0,1602095560.0
769,2511,172.0,1602031003.0
770,2751,306.0,1602088268.0
771,464,273.0,1601616295.0
772,66,77.0,1601658097.0
773,2830,653.0,1602009555.0
774,293,634.0,1602008974.0
775,2651,3.0,1603810624.0
776,2399,491.0,1603819986.0
777,1500,192.0,1603822314.0
778,1891,130.0,1603814812.0
779,1322,417.0,1603819001.0
780,983,529.0,1602940929.0
781,753,491.0,1602948496.0
782,879,20.0,1602933271.0
783,2902,83.0,1602959670.0
784,1717,98.0,1602948077.0
785,217,440.0,1602896215.0
786,850,130.0,1602939471.0
787,604,322.0,1602956116.0
788,1170,17.0,1602411725.0
789,1108,102.0,1602417063.0
790,2869,191.0,1602432363.0
791,1839,353.0,1602396933.0
792,900,496.0,1602392287.0
793,745,87.0,1602371847.0
794,1425,390.0,1603830296.0
795,150,126.0,1603898765.0
796,2408,517.0,1602066439.0
797,489,644.0,1602091136.0
798,462,27.0,1602014066.0
799,1948,172.0,1602031003.0
800,1475,378.0,1602070692.0
801,1657,461.0,1602097791.0
802,583,96.0,1602063671.0
803,1702,186.0,1602084048.0
804,2703,434.0,1601838429.0
805,2486,368.0,1601912885.0
806,2374,169.0,1601905323.0
807,547,549.0,1601884970.0
808,2106,128.0,1601843635.0
809,2885,654.0,1601909303.0
810,935,349.0,1602954757.0
811,2727,33.0,1602932789.0
812,912,192.0,1602876518.0
813,2750,14.0,1602939404.0
814,618,77.0,1602932985.0
815,836,681.0,1603820692.0
816,538,152.0,1603796256.0
817,2548,412.0,1603782667.0
818,2817,243.0,1602373566.0
819,2355,533.0,1602422943.0
820,2078,139.0,1603912857.0
821,2481,89.0,1603903945.0
822,448,23.0,1603875246.0
823,129,561.0,1603829526.0
824,196,62.0,1603897951.0
825,676,496.0,1603844867.0
826,486,78.0,1601819800.0
827,1146,16.0,1601804230.0
828,1190,368.0,1603465362.0
829,2336,631.0,1603469055.0
830,1104,393.0,1603472952.0
831,542,182.0,1603404518.0
832,1591,192.0,1603401995.0
833,497,626.0,1603746083.0
834,1704,154.0,1603785148.0
835,1538,219.0,1602942650.0
836,549,445.0,1602942596.0
837,2222,390.0,1602958802.0
838,609,95.0,1602926080.0
839,2423,237.0,1602941009.0
840,2073,14.0,1603822695.0
841,908,133.0,1603809125.0
842,1993,64.0,1603819495.0
843,2640,369.0,1602606351.0
844,2386,394.0,1602573313.0
845,436,461.0,1602608238.0
846,1905,64.0,1602581951.0
847,1187,158.0,1602181825.0
848,1183,64.0,1602150970.0
849,703,17.0,1601740231.0
850,1525,75.0,1601666820.0
851,2196,158.0,1601734069.0
852,789,17.0,1601744991.0
853,2278,108.0,1603729453.0
854,870,369.0,1603405442.0
855,2860,607.0,1602537901.0
856,1665,179.0,1603188095.0
857,154,107.0,1603190505.0
858,1966,20.0,1603214677.0
859,641,24.0,1603177612.0
860,2596,24.0,1601968449.0
861,731,185.0,1602411968.0
862,1665,191.0,1602421232.0
863,443,195.0,1602367528.0
864,1016,114.0,1603496103.0
865,1730,101.0,1603534901.0
866,1458,592.0,1603559922.0
867,1785,26.0,1603555068.0
868,2284,87.0,1603137821.0
869,576,502.0,1603201294.0
870,429,95.0,1601795717.0
871,1310,366.0,1601794866.0
872,1730,319.0,1601811006.0
873,2649,507.0,1601833379.0
874,746,114.0,1601799724.0
875,455,177.0,1601797177.0
876,546,185.0,1601819055.0
877,2905,348.0,1603270805.0
878,745,372.0,1603301625.0
879,2609,96.0,1603305217.0
880,2116,29.0,1603275396.0
881,658,123.0,1602342589.0
882,1941,634.0,1602339003.0
883,386,184.0,1602324145.0
884,1517,289.0,1602349729.0
885,320,372.0,1602271322.0
886,1108,461.0,1602352075.0
887,512,126.0,1603871237.0
888,1107,639.0,1603886473.0
889,1832,26.0,1602935862.0
