,BikeID,Latitude,Longitude,Timestamp
134,2566,-77.07889,38.91173,1602435045
135,2566,-77.07842,38.91076,1602435074
136,2566,-77.07806,38.9108,1602435104
137,2566,-77.07616,38.91074,1602435133
138,2566,-77.07599,38.91073,1602435162
139,2566,-77.07581,38.91063,1602435191
140,2566,-77.07592,38.91053,1602435221
141,2566,-77.07586,38.91045,1602435250
142,2566,-77.07595,38.90887,1602435279
143,2566,-77.07616,38.9074,1602435308
144,2566,-77.07476,38.90739,1602435337
145,2566,-77.07475,38.90754,1602435367
146,2566,-77.07444,38.90745,1602435396
147,2566,-77.0739,38.90746,1602435425
148,2566,-77.07389,38.90766,1602435454
149,2566,-77.07375,38.90772,1602435484
150,2566,-77.07246,38.90777,1602435513
151,2566,-77.07212,38.90764,1602435542
152,2566,-77.07161,38.90768,1602435571
153,2566,-77.07165,38.90775,1602435600
154,1221,-77.03492,38.90375,1602973997
155,1221,-77.03468,38.90374,1602974076
156,1221,-77.03468,38.90569,1602974154
157,1221,-77.04025,38.90571,1602974233
158,1221,-77.04044,38.90582,1602974311
159,1221,-77.04076,38.90569,1602974390
160,1221,-77.04604,38.90573,1602974469
161,1221,-77.04664,38.90571,1602974547
162,1221,-77.04741,38.90541,1602974626
163,1221,-77.0472,38.90565,1602974704
164,2181,-77.00203,38.92414,1603179052
165,2181,-77.00203,38.9213,1603179192
166,2181,-77.00422,38.92131,1603179332
167,2181,-77.00447,38.9209,1603179473
168,2181,-77.00646,38.91973,1603179613
169,2181,-77.00854,38.91259,1603179753
170,2181,-77.01518,38.9126,1603179894
171,2181,-77.01518,38.90857,1603180034
172,2181,-77.01599,38.90857,1603180174
173,2181,-77.0155,38.90724,1603180315
174,2181,-77.02389,38.90725,1603180455
175,2181,-77.0239,38.89841,1603180595
176,2181,-77.02787,38.89832,1603180735
177,1207,-77.05133,38.90176,1603293298
178,1207,-77.05132,38.90234,1603293324
179,1207,-77.05151,38.90234,1603293351
180,1207,-77.05152,38.90265,1603293377
181,1207,-77.05142,38.90265,1603293403
182,1207,-77.05142,38.90299,1603293430
183,1207,-77.05339,38.90368,1603293456
184,1207,-77.05339,38.90381,1603293483
185,2735,-77.00544,38.90564,1601636354
186,2735,-77.00057,38.90565,1601636840
187,2735,-77.00057,38.88128,1601637325
188,2735,-76.99499,38.88127,1601637811
189,2735,-76.99498,38.87923,1601638296
190,2735,-76.9953,38.87923,1601638782
191,385,-77.03221,38.92862,1602927176
192,385,-77.03267,38.92871,1602927232
193,385,-77.03213,38.92364,1602927288
194,385,-77.03648,38.92326,1602927344
195,385,-77.03648,38.92273,1602927399
196,385,-77.04087,38.92019,1602927455
197,385,-77.04076,38.91986,1602927511
198,385,-77.04168,38.91968,1602927567
199,385,-77.04166,38.91261,1602927623
200,385,-77.04196,38.91261,1602927678
201,2291,-77.01246,38.92863,1602959047
202,2291,-77.01235,38.92862,1602959110
203,2291,-77.01234,38.92771,1602959172
204,2291,-77.01268,38.9277,1602959235
205,2291,-77.01271,38.92754,1602959298
206,2291,-77.01221,38.92754,1602959360
207,2291,-77.01215,38.92131,1602959423
208,2291,-77.01271,38.9213,1602959486
209,2291,-77.01456,38.92072,1602959548
210,2291,-77.01803,38.92036,1602959611
211,2291,-77.01787,38.91937,1602959673
212,2291,-77.0212,38.91906,1602959736
213,2291,-77.02107,38.91787,1602959799
214,2291,-77.02395,38.91777,1602959861
215,2291,-77.02389,38.90857,1602959924
216,2291,-77.02277,38.90857,1602959987
217,2808,-77.09775,38.88578,1601578517
218,2808,-77.0977,38.88573,1601578556
219,2808,-77.09925,38.88515,1601578595
220,2808,-77.09973,38.8849,1601578634
221,2808,-77.10543,38.88262,1601578673
222,2808,-77.10646,38.88247,1601578712
223,2808,-77.10846,38.88255,1601578751
224,2808,-77.11048,38.88236,1601578790
225,2808,-77.11044,38.88264,1601578829
226,2808,-77.11068,38.88333,1601578868
227,2808,-77.11114,38.88738,1601578907
228,2808,-77.11097,38.88741,1601578946
229,2808,-77.11093,38.88751,1601578985
230,2808,-77.11097,38.88808,1601579024
231,2808,-77.11109,38.88816,1601579063
232,2808,-77.11109,38.88828,1601579103
233,2412,-77.03204,38.91777,1602160846
234,2412,-77.03204,38.9104,1602160925
235,2412,-77.03463,38.91039,1602161004
236,2412,-77.03468,38.90569,1602161083
237,2412,-77.04025,38.90571,1602161162
238,2412,-77.04044,38.90582,1602161241
239,2412,-77.04076,38.90569,1602161320
240,2412,-77.04604,38.90573,1602161399
241,2412,-77.04664,38.90571,1602161478
242,2412,-77.04758,38.90534,1602161557
243,2412,-77.05613,38.90531,1602161636
244,2412,-77.05703,38.90525,1602161715
245,2412,-77.05703,38.90513,1602161795
246,2018,-77.03146,38.93072,1603217154
247,2018,-77.02826,38.93182,1603217286
248,2018,-77.02704,38.92671,1603217418
249,2018,-77.02704,38.91376,1603217550
250,615,-77.03337,38.89905,1603280974
251,615,-77.03385,38.89872,1603281038
252,615,-77.03505,38.89872,1603281102
253,615,-77.03513,38.89888,1603281166
254,615,-77.0352,38.90033,1603281230
255,615,-77.0347,38.90134,1603281295
256,615,-77.03463,38.91484,1603281359
257,615,-77.03187,38.91484,1603281423
258,615,-77.03187,38.91812,1603281487
259,615,-77.03204,38.91812,1603281551
260,615,-77.03204,38.91777,1603281616
261,146,-77.00035,38.88982,1603914003
262,146,-77.00057,38.88982,1603914022
263,146,-77.00057,38.88605,1603914041
264,146,-77.00588,38.88604,1603914061
265,146,-77.00592,38.88761,1603914080
266,146,-77.00669,38.88805,1603914099
267,146,-77.00718,38.88818,1603914118
268,146,-77.00808,38.88822,1603914138
269,146,-77.00843,38.88819,1603914157
270,146,-77.00949,38.88782,1603914176
271,146,-77.01057,38.88782,1603914195
272,146,-77.01155,38.88813,1603914215
273,146,-77.01209,38.88866,1603914234
274,146,-77.01246,38.88868,1603914253
275,146,-77.01279,38.88887,1603914272
276,146,-77.01618,38.88795,1603914292
277,146,-77.0167,38.88757,1603914311
278,146,-77.01764,38.88757,1603914330
279,146,-77.01764,38.88632,1603914349
280,146,-77.01769,38.88637,1603914369
281,865,-77.05076,38.90651,1603119161
282,865,-77.05076,38.90619,1603119187
283,865,-77.04881,38.90621,1603119213
284,865,-77.04881,38.90644,1603119238
285,865,-77.04805,38.90644,1603119264
286,865,-77.04701,38.90586,1603119290
287,865,-77.04664,38.90623,1603119315
288,865,-77.04666,38.89958,1603119341
289,865,-77.04893,38.89958,1603119367
290,865,-77.04891,38.89893,1603119393
291,1566,-77.0135,38.91261,1603392190
292,1566,-77.01518,38.9126,1603392295
293,1566,-77.01518,38.90857,1603392400
294,1566,-77.01599,38.90857,1603392506
295,1566,-77.0155,38.90724,1603392611
296,1566,-77.03467,38.90725,1603392716
297,1566,-77.03471,38.90122,1603392821
298,1566,-77.03447,38.90114,1603392927
299,2618,-77.03204,38.91777,1603315180
300,2618,-77.03206,38.91559,1603315273
301,2618,-77.02389,38.91559,1603315367
302,2618,-77.02389,38.90857,1603315460
303,2618,-77.02277,38.90857,1603315554
304,2685,-76.9959,38.92069,1603458326
305,2685,-76.9959,38.92069,1603461975
306,1577,-77.03447,38.90114,1603211166
307,1577,-77.03447,38.90134,1603211223
308,1577,-77.0347,38.90134,1603211280
309,1577,-77.03468,38.90542,1603211338
310,180,-77.0386,38.9121,1602337509
311,180,-77.0386,38.9122,1602337550
312,180,-77.03848,38.9122,1602337591
313,180,-77.03849,38.91114,1602337632
314,180,-77.02718,38.91114,1602337673
315,180,-77.02691,38.91104,1602337714
316,180,-77.02663,38.91077,1602337755
317,180,-77.02645,38.91069,1602337796
318,180,-77.02515,38.91114,1602337837
319,180,-77.02295,38.91114,1602337878
320,180,-77.02294,38.90857,1602337919
321,180,-77.02277,38.90857,1602337960
322,687,-77.04062,38.91782,1603554964
323,687,-77.0404,38.91782,1603555045
324,687,-77.04059,38.91757,1603555126
325,687,-77.03847,38.91757,1603555207
326,687,-77.03849,38.91114,1603555288
327,687,-77.03463,38.91114,1603555369
328,687,-77.03468,38.90542,1603555450
329,1769,-77.01786,38.87671,1602932697
330,1769,-77.01786,38.87671,1602932736
331,733,-77.02277,38.90857,1602339030
332,733,-77.02294,38.90857,1602339118
333,733,-77.02295,38.90724,1602339206
334,733,-77.03467,38.90725,1602339294
335,733,-77.03468,38.90542,1602339381
336,1871,-77.03867,38.90276,1602321162
337,1871,-77.03852,38.90272,1602321231
338,1871,-77.03851,38.90378,1602321300
339,1871,-77.03306,38.90378,1602321369
340,1871,-77.03233,38.90494,1602321438
341,1871,-77.0319,38.90508,1602321507
342,1871,-77.03157,38.9055,1602321576
343,1871,-77.03165,38.90612,1602321645
344,1871,-77.03102,38.90726,1602321715
345,1871,-77.01076,38.90724,1602321784
346,1871,-77.01076,38.9079,1602321853
347,1871,-77.00919,38.9079,1602321922
348,1871,-77.00919,38.90725,1602321991
349,1871,-77.00589,38.90724,1602322060
350,1871,-77.00583,38.90556,1602322129
351,1871,-77.00204,38.90565,1602322198
352,1871,-77.00204,38.90547,1602322268
353,293,-77.03468,38.90542,1603533326
354,293,-77.0347,38.90134,1603533371
355,293,-77.0352,38.90033,1603533416
356,293,-77.03513,38.89888,1603533461
357,293,-77.03505,38.89872,1603533506
358,293,-77.03374,38.89876,1603533551
359,293,-77.03374,38.89551,1603533596
360,293,-77.03345,38.89552,1603533641
361,293,-77.03347,38.89225,1603533687
362,892,-76.95482,38.96573,1603023867
363,892,-76.95482,38.96573,1603025869
364,595,-77.03447,38.90114,1603818649
365,595,-77.03447,38.90134,1603818644
366,595,-77.0347,38.90134,1603818639
367,595,-77.03468,38.90542,1603818634
368,2399,-77.03468,38.90542,1603788422
369,2399,-77.03471,38.90122,1603788465
370,2399,-77.03447,38.90122,1603788507
371,2399,-77.03447,38.90114,1603788550
372,2972,-77.03468,38.90542,1602575203
373,2972,-77.03471,38.90122,1602575244
374,2972,-77.03447,38.90122,1602575285
375,2972,-77.03447,38.90114,1602575326
376,1877,-77.04069,38.924,1604148868
377,1877,-77.04034,38.92423,1604148954
378,1877,-77.04007,38.92071,1604149040
379,1877,-77.03889,38.91842,1604149127
380,1877,-77.03847,38.9185,1604149213
381,1877,-77.03849,38.91114,1604149299
382,1877,-77.03463,38.91114,1604149385
383,1877,-77.03468,38.90542,1604149472
384,599,-77.04245,38.90375,1602335995
385,599,-77.04157,38.9038,1602336061
386,599,-77.03851,38.90378,1602336127
387,599,-77.03848,38.91181,1602336192
388,599,-77.03848,38.91193,1602336258
389,599,-77.03859,38.91193,1602336324
390,599,-77.0386,38.9121,1602336389
391,1348,-77.03305,38.95648,1603550700
392,1348,-77.03342,38.95621,1603550798
393,1348,-77.03343,38.95003,1603550895
394,1348,-77.03272,38.949,1603550993
395,1348,-77.03273,38.92959,1603551090
396,1348,-77.03232,38.9255,1603551188
397,1348,-77.03542,38.92532,1603551285
398,1348,-77.03539,38.9248,1603551383
399,1348,-77.03908,38.92467,1603551480
400,1348,-77.03915,38.92495,1603551578
401,1348,-77.04069,38.924,1603551675
402,1479,-77.03447,38.90114,1602001173
403,1479,-77.03447,38.90134,1602001216
404,1479,-77.0347,38.90134,1602001258
405,1479,-77.03468,38.90542,1602001301
406,1757,-77.03204,38.91777,1602500026
407,1757,-77.03204,38.9104,1602500120
408,1757,-77.03463,38.91039,1602500214
409,1757,-77.03468,38.90542,1602500308
410,1591,-77.03468,38.90542,1603180150
411,1591,-77.03471,38.90122,1603180182
412,1591,-77.03447,38.90122,1603180214
413,1591,-77.03447,38.90114,1603180246
414,2256,-77.03492,38.90375,1602748109
415,2256,-77.03468,38.90374,1602748139
416,2256,-77.03471,38.90122,1602748169
417,2256,-77.03447,38.90122,1602748199
418,2256,-77.03447,38.90114,1602748230
419,1436,-77.03468,38.90542,1601883922
420,1436,-77.03471,38.90122,1601883963
421,1436,-77.03447,38.90122,1601884003
422,1436,-77.03447,38.90114,1601884044
423,238,-77.03741,38.8798,1602336456
424,238,-77.03733,38.87975,1602336487
425,238,-77.03791,38.87971,1602336518
426,238,-77.03863,38.87938,1602336550
427,238,-77.03949,38.87884,1602336581
428,238,-77.04397,38.87429,1602336612
429,238,-77.04445,38.87421,1602336644
430,238,-77.0453,38.87447,1602336675
431,238,-77.0455,38.87465,1602336706
432,238,-77.04427,38.87434,1602336738
433,238,-77.04351,38.87389,1602336769
434,238,-77.04156,38.8719,1602336800
435,238,-77.0407,38.87131,1602336832
436,238,-77.03953,38.86973,1602336863
437,238,-77.03822,38.86687,1602336894
438,238,-77.03804,38.8661,1602336926
439,238,-77.03834,38.86544,1602336957
440,238,-77.03905,38.86502,1602336988
441,238,-77.03951,38.865,1602337019
442,2251,-77.04062,38.91782,1602231037
443,2251,-77.0404,38.91782,1602231117
444,2251,-77.04059,38.91757,1602231197
445,2251,-77.03847,38.91757,1602231278
446,2251,-77.03848,38.9141,1602231358
447,2251,-77.0179,38.91409,1602231438
448,2251,-77.0155,38.90724,1602231518
449,2251,-77.01076,38.90724,1602231599
450,2251,-77.01076,38.9079,1602231679
451,2251,-77.00919,38.9079,1602231759
452,2251,-77.00919,38.90725,1602231840
453,2251,-77.00363,38.90724,1602231920
454,2251,-77.0035,38.90734,1602232000
455,2251,-77.00341,38.90839,1602232080
456,2251,-77.00055,38.90719,1602232161
457,2251,-76.99999,38.90787,1602232241
458,2251,-76.99775,38.90691,1602232321
459,2251,-76.99703,38.90789,1602232401
460,1325,-76.94552,39.08166,1602067764
461,1325,-76.94552,39.08166,1602068142
462,2621,-77.03299,38.93194,1601800889
463,2621,-77.03272,38.93187,1601800965
464,2621,-77.03213,38.92364,1601801040
465,2621,-77.03648,38.92326,1601801116
466,2621,-77.03648,38.92273,1601801191
467,2621,-77.04087,38.92019,1601801267
468,2621,-77.04076,38.91986,1601801343
469,2621,-77.04168,38.91968,1601801418
470,2621,-77.04166,38.9168,1601801494
471,2621,-77.04344,38.91589,1601801569
472,2621,-77.04343,38.91261,1601801645
473,2621,-77.04879,38.91261,1601801721
474,2621,-77.04886,38.91114,1601801796
475,2621,-77.05052,38.91114,1601801872
476,2621,-77.05174,38.91064,1601801947
477,2621,-77.05495,38.91059,1601802023
478,2621,-77.05584,38.90896,1601802099
479,2621,-77.0558,38.90688,1601802174
480,2621,-77.069,38.90675,1601802250
481,2621,-77.06888,38.90483,1601802325
482,2621,-77.0709,38.90047,1601802401
483,2621,-77.07171,38.89984,1601802477
484,2621,-77.07261,38.89835,1601802552
485,2621,-77.07144,38.89811,1601802628
486,2621,-77.07149,38.89522,1601802703
487,2621,-77.07059,38.89527,1601802779
488,2621,-77.07083,38.89385,1601802854
489,2618,-77.03221,38.92862,1602698865
490,2618,-77.03267,38.92871,1602699745
491,2618,-77.03232,38.9255,1602700625
492,2618,-77.03542,38.92532,1602701505
493,2618,-77.03539,38.9248,1602702386
494,2618,-77.03908,38.92467,1602703266
495,2618,-77.03915,38.92495,1602704146
496,2618,-77.03976,38.9246,1602705026
497,2618,-77.04069,38.924,1602705907
498,1183,-77.04258,38.92291,1603347577
499,1183,-77.04264,38.92292,1603347590
500,1183,-77.04275,38.92285,1603347603
501,1183,-77.04298,38.92313,1603347615
502,1183,-77.04311,38.9232,1603347628
503,1183,-77.04328,38.92324,1603347641
504,1183,-77.04745,38.92325,1603347653
505,1183,-77.04745,38.92338,1603347666
506,1183,-77.04809,38.92339,1603347679
507,1183,-77.05005,38.92354,1603347692
508,1026,-77.04069,38.924,1603207987
509,1026,-77.04034,38.92423,1603208025
510,1026,-77.04029,38.92413,1603208063
511,1026,-77.04023,38.92312,1603208101
512,1026,-77.03542,38.92331,1603208140
513,1026,-77.03522,38.92344,1603208178
514,1026,-77.033,38.92356,1603208216
515,1026,-77.03213,38.92364,1603208254
516,1026,-77.03187,38.92108,1603208293
517,455,-76.99836,38.89297,1601894021
518,455,-76.99836,38.89297,1601894691
519,75,-77.01672,38.7859,1603556131
520,75,-77.01625,38.78654,1603556204
521,75,-77.01486,38.78735,1603556278
522,75,-77.01428,38.78787,1603556351
523,75,-77.01429,38.78892,1603556425
524,75,-77.0148,38.78972,1603556498
525,75,-77.01564,38.79033,1603556572
526,75,-77.01581,38.7914,1603556645
527,75,-77.01368,38.79188,1603556719
528,75,-77.01171,38.79307,1603556792
529,75,-77.01052,38.79307,1603556866
530,75,-77.01001,38.7932,1603556939
531,75,-77.00396,38.79697,1603557013
532,75,-77.00332,38.79702,1603557086
533,75,-77.00256,38.79689,1603557160
534,1930,-77.0023,38.88507,1603205779
535,1930,-77.00204,38.88508,1603205829
536,1930,-77.00204,38.87929,1603205880
537,1930,-77.00573,38.87929,1603205930
538,1930,-77.00574,38.87885,1603205981
539,1577,-77.0023,38.88507,1603130435
540,1577,-77.00204,38.88508,1603130496
541,1577,-77.00205,38.87753,1603130557
542,1577,-77.00575,38.87753,1603130618
543,1577,-77.00574,38.87711,1603130678
544,331,-77.0023,38.88507,1603909512
545,331,-77.00204,38.88508,1603909559
546,331,-77.00204,38.87929,1603909607
547,331,-77.00573,38.87929,1603909654
548,331,-77.00574,38.87885,1603909702
549,1107,-77.0023,38.88507,1602257927
550,1107,-77.00204,38.88508,1602257975
551,1107,-77.00204,38.87929,1602258022
552,1107,-77.00573,38.87929,1602258070
553,1107,-77.00574,38.87885,1602258117
554,2501,-77.01618,38.89572,1604059363
555,2501,-77.01618,38.89614,1604059430
556,2501,-77.01143,38.89613,1604059498
557,2501,-77.01095,38.89479,1604059565
558,2501,-76.99692,38.89479,1604059633
559,2501,-76.99672,38.89469,1604059700
560,2501,-76.99649,38.89479,1604059768
561,2501,-76.99265,38.89479,1604059835
562,2501,-76.99265,38.88604,1604059903
563,2501,-76.99153,38.88604,1604059970
564,2501,-76.99153,38.88591,1604060038
565,346,-77.01618,38.89572,1603104168
566,346,-77.01618,38.89614,1603104228
567,346,-77.01143,38.89613,1603104287
568,346,-77.01095,38.89479,1603104347
569,346,-76.99692,38.89479,1603104407
570,346,-76.99672,38.89469,1603104466
571,346,-76.99649,38.89479,1603104526
572,346,-76.99265,38.89479,1603104586
573,346,-76.99265,38.88604,1603104645
574,346,-76.99153,38.88604,1603104705
575,346,-76.99153,38.88591,1603104765
576,2228,-77.01237,38.90857,1602922213
577,2228,-77.02277,38.90857,1602922338
578,152,-76.98791,38.88285,1602005608
579,152,-76.99025,38.88285,1602006229
580,152,-76.99025,38.88251,1602006850
581,556,-77.10097,38.85035,1601634125
582,556,-77.09846,38.84863,1601634143
583,556,-77.09572,38.84705,1601634161
584,556,-77.09576,38.84695,1601634179
585,556,-77.09537,38.84672,1601634197
586,556,-77.09585,38.84623,1601634215
587,556,-77.09653,38.84577,1601634233
588,556,-77.09634,38.84559,1601634251
589,556,-77.09622,38.84569,1601634269
590,556,-77.09611,38.84566,1601634287
591,556,-77.09558,38.8453,1601634305
592,556,-77.09514,38.84511,1601634323
593,556,-77.09306,38.84444,1601634341
594,556,-77.09188,38.84392,1601634359
595,556,-77.09138,38.84364,1601634377
596,556,-77.08957,38.8423,1601634395
597,2556,-76.98611,38.88029,1603467378
598,2556,-76.98808,38.87928,1603467479
599,2556,-76.99025,38.87928,1603467580
600,2556,-76.99025,38.88127,1603467681
601,2556,-77.00205,38.88127,1603467781
602,2556,-77.00204,38.88604,1603467882
603,2556,-77.00588,38.88604,1603467983
604,2556,-77.00592,38.88761,1603468084
605,2556,-77.00688,38.88812,1603468184
606,2556,-77.00823,38.88821,1603468285
607,2556,-77.01018,38.88778,1603468386
608,2556,-77.01038,38.88809,1603468487
609,2556,-77.01137,38.88818,1603468588
610,2556,-77.01236,38.88951,1603468688
611,2556,-77.0123,38.89029,1603468789
612,2556,-77.01187,38.8906,1603468890
613,2556,-77.01223,38.89104,1603468991
614,2556,-77.01261,38.89093,1603469091
615,2556,-77.01527,38.89167,1603469192
616,2556,-77.01526,38.8915,1603469293
617,2556,-77.02812,38.89504,1603469394
618,2556,-77.0281,38.90264,1603469495
619,2556,-77.03469,38.90265,1603469595
620,2556,-77.03468,38.90569,1603469696
621,2556,-77.04604,38.90573,1603469797
622,2556,-77.04741,38.90541,1603469898
623,2556,-77.0472,38.90565,1603469998
624,2678,-77.08486,38.89061,1602856608
625,2678,-77.08487,38.89076,1602856654
626,2678,-77.08524,38.89074,1602856700
627,2678,-77.08544,38.8908,1602856746
628,2678,-77.08563,38.89092,1602856793
629,2678,-77.08583,38.89122,1602856839
630,2678,-77.08639,38.89103,1602856885
631,2678,-77.0875,38.89085,1602856931
632,2678,-77.09167,38.88925,1602856977
633,2678,-77.0929,38.88883,1602857024
634,2678,-77.09357,38.88849,1602857070
635,2678,-77.09424,38.88804,1602857116
636,2678,-77.09432,38.8881,1602857162
637,2678,-77.09468,38.88785,1602857208
638,2786,-77.01609,38.78265,1603141969
639,2786,-77.01623,38.78246,1603142184
640,2786,-77.01709,38.78285,1603142398
641,2786,-77.01728,38.78301,1603142613
642,2786,-77.01733,38.78312,1603142828
643,2786,-77.01731,38.78334,1603143042
644,2786,-77.01621,38.7848,1603143257
645,2786,-77.01667,38.785,1603143472
646,2786,-77.01686,38.7852,1603143686
647,2786,-77.01701,38.78548,1603143901
648,2786,-77.01672,38.7859,1603144116
649,2032,-77.01233,38.91553,1603451164
650,2032,-77.01216,38.91553,1603451237
651,2032,-77.01216,38.9126,1603451310
652,2032,-77.01518,38.9126,1603451383
653,2032,-77.01518,38.90857,1603451456
654,2032,-77.02277,38.90857,1603451528
655,402,-77.07932,38.89217,1603431696
656,402,-77.07922,38.89204,1603431854
657,402,-77.07931,38.89194,1603432012
658,402,-77.07927,38.89186,1603432171
659,402,-77.07642,38.8921,1603432329
660,402,-77.07627,38.89102,1603432487
661,402,-77.0747,38.8916,1603432646
662,402,-77.07265,38.89244,1603432804
663,402,-77.07185,38.89298,1603432962
664,402,-77.07178,38.8929,1603433121
665,402,-77.07177,38.8928,1603433279
666,402,-77.07168,38.89275,1603433437
667,402,-77.07164,38.89255,1603433596
668,402,-77.07155,38.89027,1603433754
669,402,-77.07134,38.89026,1603433912
670,402,-77.07132,38.88992,1603434071
671,183,-77.02869,38.88876,1602273004
672,183,-77.03176,38.88872,1602273048
673,183,-77.03176,38.89192,1602273092
674,183,-77.03182,38.89196,1602273136
