,BikeID,DockID,Timestamp
165,1928,587.0,1603026031.0
166,1527,456.0,1603627829.0
167,2605,191.0,1601743450.0
168,1493,27.0,1604164839.0
169,1166,22.0,1602323605.0
170,1053,529.0,1602966924.0
171,1201,173.0,1601748996.0
172,2280,525.0,1603560485.0
173,2542,26.0,1603827915.0
174,2141,525.0,1602959143.0
175,2783,383.0,1601814065.0
176,2444,33.0,1602945090.0
177,744,226.0,1603043831.0
178,227,385.0,1603229092.0
179,2093,530.0,1601820686.0
180,1243,452.0,1602687810.0
181,1854,197.0,1602959148.0
182,629,186.0,1602335228.0
183,761,302.0,1602566898.0
184,898,452.0,1602944080.0
185,1918,451.0,1602948877.0
186,2295,533.0,1602098012.0
187,1113,310.0,1602771597.0
188,2601,410.0,1603523657.0
189,2256,355.0,1602006045.0
190,2317,292.0,1603295250.0
191,2243,294.0,1601789100.0
192,1327,294.0,1602393762.0
193,1401,233.0,1602670736.0
194,1603,114.0,1603467517.0
195,2121,611.0,1601716792.0
196,2310,21.0,1603107074.0
197,1036,73.0,1602949608.0
198,795,526.0,1601898240.0
199,1944,461.0,1602262838.0
200,2530,553.0,1603910727.0
201,1780,444.0,1603789145.0
202,2912,103.0,1603180353.0
203,668,355.0,1603131099.0
204,1298,452.0,1602748379.0
205,1980,230.0,1601821682.0
206,1622,417.0,1603914819.0
207,964,294.0,1602679661.0
208,2124,669.0,1602794219.0
209,766,294.0,1602780713.0
210,821,191.0,1603923051.0
211,530,294.0,1602505184.0
212,645,294.0,1603738839.0
213,2714,294.0,1603125634.0
214,1282,136.0,1603479402.0
215,2249,294.0,1602697264.0
216,1420,582.0,1604150141.0
217,97,294.0,1603478863.0
218,1332,445.0,1603408013.0
219,1939,8.0,1603741962.0
220,1141,12.0,1602847638.0
221,833,496.0,1602410090.0
222,1840,272.0,1602492236.0
223,1809,25.0,1602931110.0
224,84,456.0,1603468112.0
225,197,186.0,1604177906.0
226,2309,3.0,1602335712.0
227,2260,78.0,1602180555.0
228,889,65.0,1602184985.0
229,2300,323.0,1603458556.0
230,1161,323.0,1604143401.0
231,2943,452.0,1604145217.0
232,1062,323.0,1603040397.0
233,2167,57.0,1601588432.0
234,2540,68.0,1602690618.0
235,2949,68.0,1602690581.0
236,1481,65.0,1602441340.0
237,981,59.0,1601933953.0
238,2431,59.0,1602328265.0
239,2600,277.0,1602930931.0
240,2267,202.0,1603015438.0
241,2176,592.0,1602693778.0
242,134,277.0,1602190038.0
243,1230,305.0,1603655252.0
244,1808,533.0,1602055471.0
245,1683,148.0,1602321215.0
246,1450,266.0,1603214003.0
247,46,453.0,1603721746.0
248,2837,544.0,1603730780.0
249,195,544.0,1603730621.0
250,1975,544.0,1603732484.0
251,1889,151.0,1602266720.0
252,2507,377.0,1602328669.0
253,2481,310.0,1602336367.0
254,2694,305.0,1603036977.0
255,907,553.0,1602084150.0
256,1685,277.0,1603120666.0
257,2539,139.0,1602422979.0
258,522,173.0,1601822790.0
259,2483,124.0,1603415824.0
260,1507,186.0,1601813657.0
261,713,367.0,1601640169.0
262,1834,18.0,1601653363.0
263,1324,581.0,1601650534.0
264,109,195.0,1601626693.0
265,2443,553.0,1603800371.0
266,332,81.0,1603823292.0
267,2469,677.0,1601715962.0
268,1629,184.0,1601723039.0
269,1741,322.0,1601739596.0
270,2156,17.0,1601730772.0
271,2179,277.0,1601675904.0
272,2413,178.0,1601681292.0
273,2155,150.0,1601674102.0
274,2501,630.0,1601745099.0
275,573,17.0,1601723674.0
276,2958,123.0,1602753372.0
277,2362,192.0,1604040047.0
278,1160,192.0,1602670543.0
279,236,17.0,1602690592.0
280,360,578.0,1602654161.0
281,1164,250.0,1601763479.0
282,482,401.0,1601827233.0
283,313,581.0,1601818020.0
284,2282,322.0,1603123976.0
285,2722,228.0,1603096849.0
286,527,26.0,1603111837.0
287,1420,196.0,1603117932.0
288,2209,155.0,1603819205.0
289,2884,175.0,1601730055.0
290,80,251.0,1601748387.0
291,2966,672.0,1601735202.0
292,1562,65.0,1601706187.0
293,2173,184.0,1601744422.0
294,882,518.0,1602180505.0
295,749,141.0,1602154834.0
296,401,653.0,1602124307.0
297,227,377.0,1602104080.0
298,1019,320.0,1602180393.0
299,1421,314.0,1602098672.0
300,1286,102.0,1601727494.0
301,380,21.0,1601672506.0
302,2995,592.0,1601726445.0
303,2626,79.0,1603888449.0
304,373,533.0,1602927348.0
305,2508,680.0,1602934889.0
306,2110,491.0,1602716253.0
307,425,222.0,1602744722.0
308,1307,14.0,1602766272.0
309,2284,130.0,1602767984.0
310,1701,89.0,1602777804.0
311,263,364.0,1603324630.0
312,2419,97.0,1603309959.0
313,1703,15.0,1603388017.0
314,375,529.0,1602964671.0
315,1367,109.0,1603912115.0
316,1546,390.0,1603907087.0
317,751,83.0,1603847616.0
318,2356,439.0,1602750196.0
319,485,120.0,1603386092.0
320,1136,366.0,1603382500.0
321,1183,64.0,1603365519.0
322,575,461.0,1603374859.0
323,100,517.0,1602344554.0
324,2563,338.0,1602334914.0
325,328,634.0,1602343382.0
326,1348,430.0,1603015904.0
327,2012,38.0,1603043339.0
328,563,465.0,1603026978.0
329,1634,1.0,1603028194.0
330,31,121.0,1603030990.0
331,432,15.0,1603038875.0
332,1362,17.0,1602412596.0
333,2201,517.0,1602360040.0
334,358,581.0,1602400604.0
335,200,561.0,1603737823.0
336,2,681.0,1602672428.0
337,1826,153.0,1602690423.0
338,1327,461.0,1602700864.0
339,1910,82.0,1602701979.0
340,2172,626.0,1602686985.0
341,590,634.0,1603211965.0
342,247,17.0,1603202690.0
343,2840,109.0,1603150431.0
344,2753,18.0,1603482038.0
345,2101,256.0,1603543409.0
346,856,231.0,1603559412.0
347,2054,358.0,1603547314.0
348,1799,464.0,1603545661.0
349,2063,18.0,1603517850.0
350,2874,122.0,1601641989.0
351,2525,592.0,1601640968.0
352,2353,429.0,1601659748.0
353,601,528.0,1601658158.0
354,2701,144.0,1601632088.0
355,289,99.0,1603783821.0
356,2639,156.0,1603803281.0
357,2041,73.0,1603806620.0
358,231,73.0,1603804858.0
359,1155,681.0,1603823097.0
360,192,133.0,1602951131.0
361,2009,464.0,1602944031.0
362,1294,20.0,1602939435.0
363,1839,144.0,1602955473.0
364,2852,681.0,1602940776.0
365,750,97.0,1602956512.0
366,394,14.0,1602932011.0
367,1807,355.0,1603030846.0
368,377,201.0,1603026766.0
369,1018,505.0,1603725393.0
370,2994,90.0,1603722773.0
371,1625,109.0,1603469829.0
372,2442,193.0,1603472206.0
373,1001,581.0,1603463397.0
374,2741,306.0,1603440692.0
375,1769,120.0,1601541096.0
376,248,153.0,1601571111.0
377,1761,150.0,1601562475.0
378,1298,653.0,1601571074.0
379,1136,501.0,1602796072.0
380,1406,630.0,1602869216.0
381,635,27.0,1602435083.0
382,695,20.0,1602423930.0
383,2468,360.0,1602402705.0
384,1965,103.0,1602594429.0
385,708,654.0,1601892752.0
386,2324,237.0,1601922704.0
387,32,386.0,1601920303.0
388,1361,417.0,1601876470.0
389,2879,451.0,1601886025.0
390,470,194.0,1602246393.0
391,1553,461.0,1602235274.0
392,1571,681.0,1602236820.0
393,1693,292.0,1603911747.0
394,2332,583.0,1603895740.0
395,2521,32.0,1603890143.0
396,2282,70.0,1601733929.0
397,1007,75.0,1601744836.0
398,2167,527.0,1601681465.0
399,45,221.0,1601718364.0
400,2353,516.0,1603100096.0
401,766,78.0,1603098070.0
402,792,319.0,1603123662.0
403,1492,440.0,1603313784.0
404,1876,581.0,1603372340.0
405,1870,158.0,1603366318.0
406,548,414.0,1603362148.0
407,115,91.0,1603349236.0
408,157,218.0,1601835549.0
409,962,398.0,1601828624.0
410,178,561.0,1601819998.0
411,618,426.0,1601825463.0
412,372,115.0,1601753377.0
413,2525,397.0,1601814889.0
414,1829,64.0,1601980903.0
415,2685,81.0,1601992897.0
416,2135,554.0,1602007146.0
417,1268,447.0,1602002954.0
418,2287,617.0,1601978662.0
419,1456,561.0,1602410400.0
420,2402,578.0,1601651849.0
421,2208,57.0,1601652933.0
422,2470,368.0,1601655206.0
423,892,65.0,1601649050.0
424,2179,65.0,1602777823.0
425,2759,451.0,1602762046.0
426,702,14.0,1602717841.0
427,1022,619.0,1602770265.0
428,2901,31.0,1602744525.0
429,930,461.0,1602515551.0
430,2681,152.0,1603036591.0
431,1072,634.0,1603002485.0
432,2464,27.0,1603670317.0
433,1658,124.0,1603728894.0
434,856,116.0,1603724596.0
435,539,517.0,1603455080.0
436,2036,278.0,1603476565.0
437,1832,158.0,1603398112.0
438,2689,105.0,1603469950.0
439,1096,84.0,1602989663.0
440,2745,637.0,1603028335.0
441,629,196.0,1602970450.0
442,1514,517.0,1602967561.0
443,165,638.0,1602104524.0
444,2669,368.0,1602157049.0
445,1761,156.0,1602169533.0
446,2134,548.0,1602848133.0
447,539,90.0,1602868515.0
448,957,65.0,1602790216.0
449,1084,357.0,1602872531.0
450,1724,129.0,1603109523.0
451,1194,642.0,1603092786.0
452,2883,109.0,1603435568.0
453,1444,432.0,1603394180.0
454,2811,27.0,1603449462.0
455,727,199.0,1602252985.0
456,312,436.0,1602254758.0
457,2404,136.0,1603543211.0
458,619,677.0,1603559353.0
459,1376,442.0,1603543731.0
460,2612,631.0,1603697486.0
461,2226,195.0,1603733085.0
462,1193,174.0,1602221471.0
463,1986,151.0,1602249660.0
464,1378,102.0,1602252662.0
465,2976,14.0,1602244377.0
466,87,377.0,1601826771.0
467,2640,639.0,1601804862.0
468,503,390.0,1601831444.0
469,587,604.0,1602333621.0
470,2797,638.0,1602281651.0
471,1830,544.0,1602275914.0
472,1172,464.0,1602332786.0
473,1046,193.0,1602312882.0
474,2863,604.0,1602289675.0
475,705,399.0,1602784015.0
476,2525,83.0,1602778921.0
477,2624,25.0,1602764913.0
478,660,136.0,1602758285.0
479,1419,186.0,1602771766.0
480,302,97.0,1602779952.0
481,2032,496.0,1602788195.0
482,1869,364.0,1603383196.0
483,1391,180.0,1603365562.0
484,1879,81.0,1602086467.0
485,2962,355.0,1602073068.0
486,2232,28.0,1602078342.0
487,1839,249.0,1602075052.0
488,33,26.0,1601760789.0
489,566,642.0,1601831405.0
490,2480,568.0,1601834388.0
491,247,136.0,1601763292.0
492,2283,75.0,1601835628.0
493,2186,33.0,1601810424.0
494,2452,129.0,1601817923.0
495,2584,64.0,1601815770.0
496,1478,498.0,1601821322.0
497,1226,653.0,1601805270.0
498,523,195.0,1601830467.0
499,64,201.0,1602159936.0
500,2637,170.0,1602152622.0
501,2942,102.0,1602165604.0
502,2786,424.0,1602178595.0
503,2340,189.0,1602098886.0
504,657,366.0,1602100642.0
505,2265,75.0,1602919431.0
506,2370,62.0,1602923451.0
507,2040,626.0,1602485305.0
508,1233,178.0,1602458045.0
509,2459,322.0,1602520432.0
510,1885,638.0,1602274149.0
511,1229,163.0,1602333180.0
512,2614,272.0,1602334178.0
513,1643,251.0,1601996469.0
514,1261,137.0,1602351746.0
515,2397,65.0,1602350414.0
516,300,105.0,1602285857.0
517,1540,268.0,1602281495.0
518,2777,15.0,1602174787.0
519,1498,291.0,1602145137.0
520,1693,340.0,1602158026.0
521,2077,491.0,1602099958.0
522,2199,109.0,1602140867.0
523,2126,340.0,1602313794.0
524,1208,529.0,1602345386.0
525,198,76.0,1603733698.0
526,268,277.0,1603725087.0
527,2327,91.0,1603725831.0
528,2424,15.0,1603740768.0
529,1497,90.0,1603461542.0
530,1257,308.0,1603472687.0
531,1330,426.0,1603472400.0
532,1563,145.0,1603449916.0
533,202,20.0,1603702297.0
534,23,588.0,1603731937.0
535,2823,400.0,1602857602.0
536,978,58.0,1601525987.0
537,1518,526.0,1601547453.0
538,601,52.0,1601564271.0
539,271,158.0,1601540593.0
540,1989,78.0,1601577685.0
541,2410,355.0,1601563759.0
542,1769,516.0,1601547420.0
543,2827,218.0,1601572497.0
544,2330,341.0,1601624063.0
545,323,355.0,1601661846.0
546,2064,630.0,1601652677.0
547,870,27.0,1601656412.0
548,2772,548.0,1601625577.0
549,235,195.0,1601623052.0
550,576,189.0,1601640618.0
551,1986,266.0,1601629581.0
552,817,99.0,1602321559.0
553,2146,16.0,1602340274.0
554,153,189.0,1602328331.0
555,1939,356.0,1602277296.0
556,2731,315.0,1602344261.0
557,1924,108.0,1603895801.0
558,610,189.0,1603884834.0
559,1739,16.0,1602253181.0
560,1484,202.0,1601643299.0
561,2523,7.0,1601647930.0
562,2843,634.0,1601660806.0
563,2508,114.0,1601581948.0
564,796,126.0,1601588868.0
565,2670,115.0,1601617149.0
566,1014,136.0,1601640902.0
567,2741,95.0,1601657284.0
568,774,191.0,1601658564.0
569,2631,4.0,1601638226.0
570,2834,128.0,1602338580.0
571,468,25.0,1601823984.0
572,2212,58.0,1601800335.0
573,2479,642.0,1601804982.0
574,2316,680.0,1601809609.0
575,930,189.0,1601824513.0
576,2974,105.0,1601810877.0
577,250,355.0,1603473262.0
578,2220,84.0,1603464806.0
579,2054,97.0,1603450191.0
580,904,290.0,1603465757.0
581,436,80.0,1603623348.0
582,2919,61.0,1602611314.0
583,240,379.0,1602575371.0
584,29,390.0,1602593987.0
585,2682,588.0,1602605010.0
586,697,629.0,1603890583.0
587,2078,566.0,1603904712.0
588,374,267.0,1603453409.0
589,2947,527.0,1601652119.0
590,2956,95.0,1602262761.0
591,1097,533.0,1602244352.0
592,2073,196.0,1602261419.0
593,1506,525.0,1602249191.0
594,489,309.0,1603204388.0
595,952,84.0,1603209151.0
596,2053,84.0,1603832299.0
597,902,133.0,1603887230.0
598,2634,62.0,1602004917.0
599,2743,430.0,1601968564.0
600,1853,103.0,1601983498.0
601,506,153.0,1603311997.0
602,2575,75.0,1603354614.0
603,2129,38.0,1603377271.0
604,2589,26.0,1603369092.0
605,250,153.0,1601673749.0
606,50,553.0,1601743153.0
607,2008,639.0,1601731403.0
608,815,126.0,1601721992.0
609,420,100.0,1601667527.0
610,2405,531.0,1601737006.0
611,1558,619.0,1601732151.0
612,743,634.0,1603269072.0
613,780,14.0,1603229818.0
614,1040,517.0,1603225174.0
615,343,290.0,1603271803.0
616,2263,428.0,1603277939.0
617,1228,533.0,1603295522.0
618,368,109.0,1603256983.0
619,437,634.0,1603222458.0
620,227,408.0,1601730996.0
621,930,110.0,1601731895.0
622,180,110.0,1601732086.0
623,2065,87.0,1601703186.0
624,1277,463.0,1601736766.0
625,2604,277.0,1601675892.0
626,1170,178.0,1601681308.0
627,2406,24.0,1601673967.0
628,2760,456.0,1601723311.0
629,1433,95.0,1601728912.0
630,1776,76.0,1602190213.0
631,2451,368.0,1603724879.0
632,872,192.0,1603694657.0
633,1734,21.0,1602780342.0
634,2924,81.0,1602752971.0
635,1031,116.0,1603373209.0
636,2217,358.0,1603377056.0
637,2288,413.0,1603375852.0
638,2264,148.0,1603371680.0
639,277,345.0,1603362450.0
640,1227,456.0,1602412874.0
641,1899,87.0,1603278878.0
642,2445,642.0,1603301845.0
643,2236,55.0,1603306383.0
644,867,137.0,1602252767.0
645,1363,661.0,1601722769.0
646,188,237.0,1601727495.0
647,2809,268.0,1601734760.0
648,378,61.0,1601736171.0
649,238,78.0,1601988152.0
650,1882,107.0,1601930903.0
651,2698,109.0,1601965956.0
652,2342,17.0,1601991772.0
653,960,121.0,1601576747.0
654,1006,463.0,1601549972.0
655,203,65.0,1602619050.0
656,38,79.0,1602697878.0
657,2048,33.0,1602685764.0
658,299,293.0,1602691506.0
659,137,505.0,1602686491.0
660,2339,518.0,1602700949.0
661,906,25.0,1603910389.0
662,2761,570.0,1603902263.0
663,430,77.0,1603913604.0
664,2488,84.0,1602867364.0
665,1337,60.0,1603901951.0
666,2123,280.0,1601557949.0
667,2647,60.0,1601565527.0
668,2740,631.0,1601555760.0
669,804,446.0,1602066141.0
670,893,132.0,1602014711.0
671,168,27.0,1602071437.0
672,763,135.0,1602092259.0
673,1029,280.0,1602075587.0
674,262,15.0,1603484132.0
675,1079,626.0,1603548905.0
676,1032,676.0,1602780761.0
677,1459,496.0,1602725952.0
678,1902,626.0,1601634384.0
679,2887,516.0,1601661246.0
680,925,61.0,1601635162.0
681,2860,412.0,1602477709.0
682,390,105.0,1602670010.0
683,2515,368.0,1602673210.0
684,1229,320.0,1603921594.0
685,1801,345.0,1603916587.0
686,2749,95.0,1603177442.0
687,793,108.0,1603173339.0
688,1922,357.0,1603214382.0
689,1463,345.0,1603216557.0
690,2088,350.0,1603219371.0
691,2738,554.0,1603214844.0
692,1934,75.0,1601788952.0
693,2085,273.0,1601833331.0
694,1527,252.0,1601816514.0
695,253,84.0,1601676316.0
696,1552,497.0,1601714193.0
697,873,225.0,1601731944.0
698,839,82.0,1601670163.0
699,2247,375.0,1601729960.0
700,2879,169.0,1601745760.0
701,1021,390.0,1601726390.0
702,2066,438.0,1601562879.0
703,773,128.0,1601538217.0
704,1750,17.0,1603455206.0
705,2732,651.0,1601655538.0
706,164,103.0,1601622720.0
707,514,276.0,1601641437.0
708,1021,619.0,1601624510.0
709,2016,576.0,1601629309.0
710,1657,189.0,1601630788.0
711,2306,652.0,1601632669.0
712,688,163.0,1601820807.0
713,1757,14.0,1601808788.0
714,903,199.0,1601822207.0
715,1288,603.0,1601807579.0
716,991,137.0,1603740838.0
717,2358,133.0,1603726954.0
718,2733,392.0,1603116291.0
719,1450,29.0,1603127789.0
720,2455,120.0,1603106697.0
721,1803,109.0,1603112821.0
722,2766,233.0,1603068475.0
723,1379,452.0,1601664979.0
724,592,56.0,1601584277.0
725,2575,292.0,1601625811.0
726,1375,592.0,1602224568.0
727,1179,148.0,1602267439.0
728,381,139.0,1602261931.0
729,2904,113.0,1602265466.0
730,543,106.0,1601909338.0
731,1447,126.0,1601984995.0
732,687,269.0,1601996241.0
733,2829,126.0,1601992969.0
734,1511,105.0,1602010176.0
735,2522,95.0,1602250701.0
736,438,78.0,1602239878.0
737,536,575.0,1602223790.0
738,50,45.0,1602224929.0
739,29,65.0,1602266118.0
740,2924,73.0,1602174410.0
741,2006,59.0,1602178983.0
742,949,191.0,1602104548.0
743,1198,541.0,1602098919.0
744,2765,395.0,1602155977.0
745,1025,18.0,1602135288.0
746,1512,61.0,1602172956.0
747,1526,311.0,1602102252.0
748,913,24.0,1601990226.0
749,640,18.0,1601960925.0
750,909,395.0,1601990635.0
751,819,644.0,1601968295.0
752,638,403.0,1602002298.0
753,1005,98.0,1602005054.0
754,1075,377.0,1601994973.0
755,2596,131.0,1602006845.0
756,511,548.0,1601561375.0
757,2170,173.0,1601550878.0
758,1587,135.0,1601560414.0
759,2247,681.0,1601566634.0
760,1278,136.0,1601540301.0
761,1538,110.0,1601575560.0
762,1506,90.0,1601731354.0
763,1772,299.0,1601729618.0
764,1153,304.0,1602159899.0
765,825,25.0,1602172490.0
766,2458,249.0,1602101216.0
767,2947,91.0,1602095420.0
768,760,114.0,1602094339.0
769,2511,252.0,1602028204.0
770,2751,452.0,1602082850.0
771,464,118.0,1601615948.0
772,66,308.0,1601657356.0
773,2830,43.0,1602008892.0
774,293,114.0,1602007736.0
775,2651,652.0,1603808986.0
776,2399,127.0,1603819486.0
777,1500,552.0,1603821606.0
778,1891,87.0,1603813758.0
779,1322,156.0,1603818766.0
780,983,529.0,1602940927.0
781,753,575.0,1602946628.0
782,879,339.0,1602931354.0
783,2902,84.0,1602952331.0
784,1717,588.0,1602946089.0
785,217,129.0,1602895257.0
786,850,87.0,1602938483.0
787,604,189.0,1602953369.0
788,1170,102.0,1602409893.0
789,1108,17.0,1602415610.0
790,2869,191.0,1602432317.0
791,1839,496.0,1602395380.0
792,900,22.0,1602392003.0
793,745,76.0,1602371099.0
794,1425,516.0,1603829356.0
795,150,266.0,1603898223.0
796,2408,654.0,1602065497.0
797,489,170.0,1602089280.0
798,462,512.0,1602012142.0
799,1948,171.0,1602029268.0
800,1475,552.0,1602068731.0
801,1657,413.0,1602097022.0
802,583,482.0,1602063394.0
803,1702,96.0,1602083398.0
804,2703,129.0,1601838044.0
805,2486,196.0,1601910022.0
806,2374,368.0,1601901403.0
807,547,549.0,1601884048.0
808,2106,106.0,1601842512.0
809,2885,102.0,1601908573.0
810,935,349.0,1602952700.0
811,2727,21.0,1602932363.0
812,912,21.0,1602876269.0
813,2750,110.0,1602938804.0
814,618,110.0,1602932154.0
815,836,132.0,1603819984.0
816,538,152.0,1603795172.0
817,2548,612.0,1603781098.0
818,2817,114.0,1602371086.0
819,2355,280.0,1602421915.0
820,2078,98.0,1603911459.0
821,2481,26.0,1603903349.0
822,448,109.0,1603874416.0
823,129,554.0,1603829134.0
824,196,266.0,1603897433.0
825,676,15.0,1603844527.0
826,486,442.0,1601818795.0
827,1146,332.0,1601798580.0
828,1190,65.0,1603464770.0
829,2336,368.0,1603467889.0
830,1104,592.0,1603471621.0
831,542,681.0,1603403744.0
832,1591,24.0,1603400903.0
833,497,15.0,1603744920.0
834,1704,83.0,1603783238.0
835,1538,219.0,1602938131.0
836,549,59.0,1602941623.0
837,2222,158.0,1602956219.0
838,609,644.0,1602925037.0
839,2423,237.0,1602936590.0
840,2073,84.0,1603822249.0
841,908,116.0,1603807612.0
842,1993,128.0,1603818421.0
843,2640,179.0,1602605764.0
844,2386,246.0,1602572293.0
845,436,128.0,1602607183.0
846,1905,149.0,1602581166.0
847,1187,76.0,1602180076.0
848,1183,129.0,1602150282.0
849,703,79.0,1601734390.0
850,1525,83.0,1601666147.0
851,2196,517.0,1601731611.0
852,789,139.0,1601743467.0
853,2278,352.0,1603729153.0
854,870,390.0,1603404930.0
855,2860,638.0,1602537539.0
856,1665,113.0,1603187033.0
857,154,20.0,1603189710.0
858,1966,107.0,1603214107.0
859,641,527.0,1603177276.0
860,2596,527.0,1601968027.0
861,731,186.0,1602406568.0
862,1665,267.0,1602420669.0
863,443,120.0,1602366743.0
864,1016,126.0,1603495517.0
865,1730,99.0,1603534544.0
866,1458,517.0,1603558455.0
867,1785,516.0,1603554265.0
868,2284,87.0,1603136694.0
869,576,426.0,1603200786.0
870,429,442.0,1601795046.0
871,1310,575.0,1601794020.0
872,1730,505.0,1601808532.0
873,2649,347.0,1601830255.0
874,746,216.0,1601799049.0
875,455,200.0,1601796911.0
876,546,582.0,1601816563.0
877,2905,348.0,1603270778.0
878,745,372.0,1603299508.0
879,2609,185.0,1603304605.0
880,2116,268.0,1603274335.0
881,658,123.0,1602336102.0
882,1941,358.0,1602337726.0
883,386,348.0,1602321260.0
884,1517,108.0,1602348334.0
885,320,320.0,1602270780.0
886,1108,127.0,1602349100.0
887,512,193.0,1603870314.0
888,1107,604.0,1603886129.0
889,1832,183.0,1602935442.0
