,Hour,StationEnd,Count,Day,Year,Count1,Count1week
191385,0,18,1,305,2011,0,0
191389,0,34,1,305,2011,0,0
191394,0,28,1,305,2011,0,0
191403,1,28,2,305,2011,1,0
191405,1,17,1,305,2011,0,0
191410,3,21,2,305,2011,0,0
191411,3,12,1,305,2011,0,0
191412,3,25,1,305,2011,0,0
191414,4,17,1,305,2011,0,0
191427,5,21,1,305,2011,0,0
191430,5,1,1,305,2011,0,0
191435,6,25,2,305,2011,0,0
191439,6,34,3,305,2011,0,0
191443,6,28,3,305,2011,0,0
191446,6,12,1,305,2011,0,0
191451,6,1,2,305,2011,1,0
191452,6,18,1,305,2011,0,0
191453,6,14,1,305,2011,0,0
191455,6,4,1,305,2011,0,0
191460,6,17,1,305,2011,0,0
191461,6,26,1,305,2011,0,0
191462,6,6,1,305,2011,0,0
191470,7,17,6,305,2011,1,0
191472,7,6,3,305,2011,1,0
191475,7,1,5,305,2011,2,0
191476,7,26,2,305,2011,1,0
191480,7,22,8,305,2011,0,0
191481,7,34,1,305,2011,3,0
191485,7,18,3,305,2011,1,0
191486,7,28,1,305,2011,3,0
191488,7,21,2,305,2011,0,0
191491,7,16,4,305,2011,0,0
191492,7,4,6,305,2011,1,0
191493,7,19,4,305,2011,0,0
191494,7,20,1,305,2011,0,0
191495,7,15,1,305,2011,0,0
191496,7,23,1,305,2011,0,0
191497,7,25,2,305,2011,2,0
191499,8,4,11,305,2011,6,0
191501,8,20,7,305,2011,1,0
191505,8,34,9,305,2011,1,0
191506,8,11,2,305,2011,0,0
191507,8,21,4,305,2011,2,0
191510,8,16,3,305,2011,4,0
191511,8,18,3,305,2011,3,0
191512,8,17,6,305,2011,6,0
191513,8,25,2,305,2011,2,0
191515,8,13,2,305,2011,0,0
191521,8,28,2,305,2011,1,0
191523,8,22,3,305,2011,8,0
191527,8,26,5,305,2011,2,0
191528,8,1,6,305,2011,5,0
191531,8,12,2,305,2011,0,0
191532,8,19,3,305,2011,4,0
191533,8,14,2,305,2011,0,0
191534,8,6,3,305,2011,3,0
191535,8,23,3,305,2011,1,0
191536,8,15,1,305,2011,1,0
191538,9,16,2,305,2011,3,0
191539,9,25,3,305,2011,2,0
191544,9,21,8,305,2011,4,0
191546,9,28,2,305,2011,2,0
191550,9,14,5,305,2011,2,0
191555,9,23,2,305,2011,3,0
191557,9,6,5,305,2011,3,0
191558,9,13,4,305,2011,2,0
191560,9,18,3,305,2011,3,0
191564,9,1,3,305,2011,6,0
191565,9,4,1,305,2011,11,0
191567,9,22,2,305,2011,3,0
191568,9,17,2,305,2011,6,0
191569,9,11,1,305,2011,2,0
191570,9,20,1,305,2011,7,0
191571,9,34,2,305,2011,9,0
191577,10,18,1,305,2011,3,0
191580,10,24,1,305,2011,0,0
191581,10,13,1,305,2011,4,0
191583,10,6,1,305,2011,5,0
191589,10,25,3,305,2011,3,0
191590,10,4,2,305,2011,1,0
191592,10,1,1,305,2011,3,0
191595,10,28,3,305,2011,2,0
191598,10,23,3,305,2011,2,0
191599,10,20,2,305,2011,1,0
191600,10,11,1,305,2011,1,0
191602,11,34,1,305,2011,0,0
191606,11,17,5,305,2011,0,0
191611,11,1,5,305,2011,1,0
191612,11,28,1,305,2011,3,0
191619,11,19,2,305,2011,0,0
191620,11,21,3,305,2011,0,0
191621,11,6,4,305,2011,1,0
191622,11,26,1,305,2011,0,0
191626,11,14,1,305,2011,0,0
191627,11,4,2,305,2011,2,0
191631,11,20,1,305,2011,2,0
191632,11,22,1,305,2011,0,0
191638,12,11,1,305,2011,0,0
191642,12,14,3,305,2011,1,0
191651,12,25,2,305,2011,0,0
191653,12,20,2,305,2011,1,0
191654,12,15,1,305,2011,0,0
191656,12,4,2,305,2011,2,0
191657,12,17,3,305,2011,5,0
191658,12,6,3,305,2011,4,0
191659,12,34,3,305,2011,1,0
191660,12,1,3,305,2011,5,0
191661,12,13,1,305,2011,0,0
191663,12,21,1,305,2011,3,0
191664,13,17,3,305,2011,3,0
191667,13,12,2,305,2011,0,0
191671,13,21,4,305,2011,1,0
191672,13,1,4,305,2011,3,0
191673,13,4,2,305,2011,2,0
191677,13,34,1,305,2011,3,0
191682,13,25,2,305,2011,2,0
191683,13,13,2,305,2011,1,0
191684,13,11,3,305,2011,1,0
191689,13,6,3,305,2011,3,0
191690,13,14,1,305,2011,3,0
191691,13,19,1,305,2011,0,0
191693,13,23,2,305,2011,0,0
191694,13,26,2,305,2011,0,0
191697,13,24,1,305,2011,0,0
191698,13,16,1,305,2011,0,0
191699,13,22,1,305,2011,0,0
191701,14,23,1,305,2011,2,0
191703,14,17,6,305,2011,3,0
191704,14,6,1,305,2011,3,0
191713,14,26,2,305,2011,2,0
191715,14,20,3,305,2011,0,0
191717,14,13,1,305,2011,2,0
191719,14,21,2,305,2011,4,0
191723,14,19,1,305,2011,1,0
191724,14,1,3,305,2011,4,0
191725,14,22,2,305,2011,1,0
191728,14,25,1,305,2011,2,0
191729,14,4,1,305,2011,2,0
191730,14,12,1,305,2011,2,0
191731,14,14,1,305,2011,1,0
191732,14,28,2,305,2011,0,0
191738,15,26,2,305,2011,2,0
191743,15,23,1,305,2011,1,0
191750,15,17,2,305,2011,6,0
191752,15,19,3,305,2011,1,0
191754,15,14,3,305,2011,1,0
191756,15,21,3,305,2011,2,0
191758,15,20,2,305,2011,3,0
191759,15,28,1,305,2011,2,0
191760,15,1,2,305,2011,3,0
191761,15,22,1,305,2011,2,0
191762,15,13,4,305,2011,1,0
191763,15,6,1,305,2011,1,0
191764,15,34,2,305,2011,0,0
191765,15,4,3,305,2011,1,0
191766,15,11,1,305,2011,0,0
191767,16,14,5,305,2011,3,0
191768,16,15,2,305,2011,0,0
191769,16,6,7,305,2011,1,0
191772,16,26,2,305,2011,2,0
191785,16,22,5,305,2011,1,0
191786,16,18,2,305,2011,0,0
191787,16,4,4,305,2011,3,0
191788,16,12,2,305,2011,0,0
191789,16,11,3,305,2011,1,0
191791,16,34,6,305,2011,2,0
191793,16,17,3,305,2011,2,0
191794,16,19,2,305,2011,3,0
191797,16,28,7,305,2011,1,0
191799,16,20,3,305,2011,2,0
191800,16,13,2,305,2011,4,0
191801,16,21,3,305,2011,3,0
191802,16,16,1,305,2011,0,0
191803,16,23,2,305,2011,1,0
191804,16,25,2,305,2011,0,0
191805,16,1,1,305,2011,2,0
191812,17,22,5,305,2011,5,0
191816,17,17,9,305,2011,3,0
191820,17,13,6,305,2011,2,0
191821,17,34,6,305,2011,6,0
191826,17,6,9,305,2011,7,0
191829,17,12,2,305,2011,2,0
191830,17,16,5,305,2011,1,0
191831,17,1,6,305,2011,1,0
191832,17,26,6,305,2011,2,0
191833,17,21,7,305,2011,3,0
191834,17,20,7,305,2011,3,0
191835,17,4,3,305,2011,4,0
191836,17,14,8,305,2011,5,0
191837,17,28,6,305,2011,7,0
191838,17,24,1,305,2011,0,0
191839,17,23,5,305,2011,2,0
191841,17,25,4,305,2011,2,0
191842,17,19,2,305,2011,2,0
191843,17,11,1,305,2011,3,0
191844,17,15,1,305,2011,2,0
191853,18,22,4,305,2011,5,0
191858,18,34,5,305,2011,6,0
191864,18,28,10,305,2011,6,0
191866,18,23,2,305,2011,5,0
191868,18,1,6,305,2011,6,0
191869,18,20,5,305,2011,7,0
191870,18,21,8,305,2011,7,0
191871,18,17,4,305,2011,9,0
191872,18,4,10,305,2011,3,0
191873,18,14,3,305,2011,8,0
191874,18,19,4,305,2011,2,0
191875,18,18,8,305,2011,0,0
191876,18,6,4,305,2011,9,0
191877,18,24,3,305,2011,1,0
191878,18,16,1,305,2011,5,0
191879,18,25,6,305,2011,4,0
191880,18,13,5,305,2011,6,0
191881,18,26,3,305,2011,6,0
191883,19,4,3,305,2011,10,0
191891,19,22,5,305,2011,4,0
191892,19,14,3,305,2011,3,0
191894,19,6,8,305,2011,4,0
191896,19,24,1,305,2011,3,0
191898,19,23,3,305,2011,2,0
191899,19,25,2,305,2011,6,0
191901,19,19,1,305,2011,4,0
191903,19,17,8,305,2011,4,0
191904,19,16,3,305,2011,1,0
191905,19,34,4,305,2011,5,0
191909,19,13,1,305,2011,5,0
191910,19,21,2,305,2011,8,0
191911,19,20,5,305,2011,5,0
191912,19,11,2,305,2011,0,0
191915,19,1,3,305,2011,6,0
191917,19,26,6,305,2011,3,0
191918,19,28,6,305,2011,10,0
191919,19,18,4,305,2011,8,0
191920,20,25,2,305,2011,2,0
191922,20,16,4,305,2011,3,0
191925,20,4,4,305,2011,3,0
191928,20,1,4,305,2011,3,0
191932,20,23,2,305,2011,3,0
191936,20,34,3,305,2011,4,0
191937,20,14,1,305,2011,3,0
191941,20,13,4,305,2011,1,0
191944,20,20,2,305,2011,5,0
191945,20,18,2,305,2011,4,0
191948,20,6,2,305,2011,8,0
191950,20,17,1,305,2011,8,0
191951,20,28,1,305,2011,6,0
191952,20,21,4,305,2011,2,0
191953,20,19,1,305,2011,1,0
191954,20,26,1,305,2011,6,0
191956,21,13,1,305,2011,4,0
191960,21,28,1,305,2011,1,0
191964,21,25,1,305,2011,2,0
191973,21,6,1,305,2011,2,0
191974,21,4,3,305,2011,4,0
191977,21,16,1,305,2011,4,0
191978,21,22,2,305,2011,0,0
191979,21,12,1,305,2011,0,0
191980,21,17,2,305,2011,1,0
191981,21,18,1,305,2011,2,0
191984,21,23,1,305,2011,2,0
191985,21,19,1,305,2011,1,0
191991,22,13,1,305,2011,1,0
191994,22,1,4,305,2011,0,0
191998,22,19,2,305,2011,1,0
192000,22,4,3,305,2011,3,0
192001,22,16,1,305,2011,1,0
192003,22,20,2,305,2011,0,0
192005,22,22,2,305,2011,2,0
192011,22,11,2,305,2011,0,0
192012,22,6,1,305,2011,1,0
192014,22,12,1,305,2011,1,0
192015,22,34,1,305,2011,0,0
192016,22,26,1,305,2011,0,0
192018,23,28,3,305,2011,0,0
192028,23,26,2,305,2011,1,0
192031,23,22,1,305,2011,2,0
192032,23,20,2,305,2011,2,0
192035,23,23,1,305,2011,0,0
192036,23,25,1,305,2011,0,0
192041,23,34,2,305,2011,1,0
192042,23,13,2,305,2011,1,0
192043,23,1,1,305,2011,4,0
192044,23,17,1,305,2011,0,0
192045,23,4,1,305,2011,3,0
192046,23,6,1,305,2011,1,0
192047,23,21,1,305,2011,0,0
192048,0,23,1,306,2011,1,0
192051,0,11,1,306,2011,0,0
192052,0,6,1,306,2011,1,0
192055,0,18,1,306,2011,0,0
192056,0,1,1,306,2011,1,0
192072,2,28,1,306,2011,0,0
192078,5,19,1,306,2011,0,0
192087,5,22,1,306,2011,0,0
192091,5,34,2,306,2011,0,0
192094,5,15,1,306,2011,0,0
192095,5,14,1,306,2011,0,0
192097,6,21,4,306,2011,0,0
192099,6,6,4,306,2011,0,0
192108,6,18,1,306,2011,0,0
192109,6,34,2,306,2011,2,0
192114,6,4,3,306,2011,0,0
192117,6,17,1,306,2011,0,0
192120,6,19,1,306,2011,1,0
192129,7,22,2,306,2011,0,0
192134,7,13,3,306,2011,0,0
192138,7,26,3,306,2011,0,0
192140,7,34,2,306,2011,2,0
192143,7,6,4,306,2011,4,0
192145,7,11,2,306,2011,0,0
192146,7,17,4,306,2011,1,0
192147,7,21,3,306,2011,4,0
192148,7,16,2,306,2011,0,0
192149,7,18,2,306,2011,1,0
192151,7,20,3,306,2011,0,0
192152,7,23,2,306,2011,0,0
192153,7,28,1,306,2011,0,0
192154,7,4,1,306,2011,3,0
192155,7,1,2,306,2011,0,0
192156,7,25,2,306,2011,0,0
192157,7,14,2,306,2011,0,0
192158,7,19,1,306,2011,1,0
192163,8,19,5,306,2011,1,0
192166,8,20,4,306,2011,3,0
192170,8,28,8,306,2011,1,0
192171,8,17,10,306,2011,4,0
192174,8,6,5,306,2011,4,0
192175,8,11,6,306,2011,2,0
192180,8,34,7,306,2011,2,0
192182,8,23,7,306,2011,2,0
192183,8,18,4,306,2011,2,0
192184,8,26,4,306,2011,3,0
192185,8,13,3,306,2011,3,0
192187,8,1,6,306,2011,2,0
192189,8,22,2,306,2011,2,0
192191,8,21,2,306,2011,3,0
192192,8,4,3,306,2011,1,0
192193,8,16,5,306,2011,2,0
192194,8,15,2,306,2011,0,0
192195,8,14,3,306,2011,2,0
192196,8,24,1,306,2011,0,0
192197,8,12,2,306,2011,0,0
192203,9,4,2,306,2011,3,0
192207,9,16,3,306,2011,5,0
192208,9,21,3,306,2011,2,0
192217,9,6,2,306,2011,5,0
192218,9,25,2,306,2011,0,0
192219,9,11,1,306,2011,6,0
192220,9,1,3,306,2011,6,0
192222,9,28,4,306,2011,8,0
192223,9,26,1,306,2011,4,0
192224,9,20,3,306,2011,4,0
192225,9,14,1,306,2011,3,0
192227,9,19,2,306,2011,5,0
192228,9,34,3,306,2011,7,0
192229,9,13,2,306,2011,3,0
192231,9,17,2,306,2011,10,0
192232,9,22,1,306,2011,2,0
192233,9,15,1,306,2011,2,0
192234,9,18,1,306,2011,4,0
192235,9,23,1,306,2011,7,0
192239,10,17,2,306,2011,2,0
192243,10,6,4,306,2011,2,0
192246,10,14,2,306,2011,1,0
192249,10,20,1,306,2011,3,0
192254,10,34,1,306,2011,3,0
192255,10,11,1,306,2011,1,0
192256,10,23,3,306,2011,1,0
192257,10,1,4,306,2011,3,0
192258,10,13,2,306,2011,2,0
192261,10,4,1,306,2011,2,0
192263,10,22,1,306,2011,1,0
192264,10,21,2,306,2011,3,0
192266,10,28,1,306,2011,4,0
192267,10,25,1,306,2011,2,0
192268,10,19,1,306,2011,2,0
192270,10,16,1,306,2011,3,0
192275,11,22,3,306,2011,1,0
192276,11,1,6,306,2011,4,0
192282,11,17,3,306,2011,2,0
192283,11,11,1,306,2011,1,0
192284,11,21,4,306,2011,2,0
192286,11,20,1,306,2011,1,0
192291,11,4,2,306,2011,1,0
192294,11,18,1,306,2011,0,0
192297,11,23,2,306,2011,3,0
192298,11,16,1,306,2011,1,0
192299,11,13,2,306,2011,2,0
192300,11,26,2,306,2011,0,0
192301,11,28,1,306,2011,1,0
192302,11,6,1,306,2011,4,0
192304,11,34,1,306,2011,1,0
192305,11,25,1,306,2011,1,0
192306,11,24,1,306,2011,0,0
192308,12,18,2,306,2011,1,0
192318,12,21,3,306,2011,4,0
192322,12,4,2,306,2011,2,0
192323,12,6,4,306,2011,1,0
192324,12,22,1,306,2011,3,0
192326,12,34,2,306,2011,1,0
192330,12,13,2,306,2011,2,0
192332,12,26,1,306,2011,2,0
192333,12,28,4,306,2011,1,0
192334,12,1,3,306,2011,6,0
192336,12,19,1,306,2011,0,0
192337,12,14,1,306,2011,0,0
192338,12,23,2,306,2011,2,0
192339,12,20,4,306,2011,1,0
192340,12,17,3,306,2011,3,0
192341,12,25,1,306,2011,1,0
192343,13,34,2,306,2011,2,0
192351,13,14,3,306,2011,1,0
192352,13,22,2,306,2011,1,0
192354,13,21,3,306,2011,3,0
192357,13,28,3,306,2011,4,0
192361,13,6,2,306,2011,4,0
192364,13,15,1,306,2011,0,0
192365,13,17,1,306,2011,3,0
192366,13,4,3,306,2011,2,0
192367,13,11,1,306,2011,0,0
192369,13,20,1,306,2011,4,0
192371,13,26,2,306,2011,1,0
192373,13,13,1,306,2011,2,0
192375,14,6,2,306,2011,2,0
192384,14,17,3,306,2011,1,0
192386,14,14,3,306,2011,3,0
192387,14,25,3,306,2011,0,0
192388,14,16,2,306,2011,0,0
192391,14,34,1,306,2011,2,0
192397,14,13,3,306,2011,1,0
192398,14,22,2,306,2011,2,0
192400,14,26,1,306,2011,2,0
192401,14,23,1,306,2011,0,0
192402,14,28,2,306,2011,3,0
192404,14,24,1,306,2011,0,0
192405,14,21,2,306,2011,3,0
192414,15,21,5,306,2011,2,0
192416,15,34,2,306,2011,1,0
192417,15,18,1,306,2011,0,0
192418,15,25,3,306,2011,3,0
192421,15,1,2,306,2011,0,0
192423,15,16,1,306,2011,2,0
192425,15,4,2,306,2011,0,0
192428,15,17,2,306,2011,3,0
192430,15,6,1,306,2011,2,0
192431,15,28,2,306,2011,2,0
192433,15,26,1,306,2011,1,0
192435,15,22,2,306,2011,2,0
192436,15,11,1,306,2011,0,0
192438,15,15,1,306,2011,0,0
192439,15,13,1,306,2011,3,0
192441,16,25,3,306,2011,3,0
192448,16,28,4,306,2011,2,0
192451,16,26,6,306,2011,1,0
192452,16,1,5,306,2011,2,0
192456,16,6,2,306,2011,1,0
192461,16,16,3,306,2011,1,0
192462,16,12,2,306,2011,0,0
192463,16,22,4,306,2011,2,0
192465,16,34,4,306,2011,2,0
192467,16,17,5,306,2011,2,0
192468,16,20,3,306,2011,0,0
192469,16,18,1,306,2011,1,0
192471,16,4,4,306,2011,2,0
192472,16,21,6,306,2011,5,0
192473,16,23,3,306,2011,0,0
192474,16,14,3,306,2011,0,0
192475,16,19,1,306,2011,0,0
192476,16,11,1,306,2011,1,0
192483,17,28,7,306,2011,4,0
192485,17,22,4,306,2011,4,0
192486,17,19,2,306,2011,1,0
192493,17,4,4,306,2011,4,0
192496,17,21,9,306,2011,6,0
192497,17,20,7,306,2011,3,0
192498,17,6,10,306,2011,2,0
192501,17,16,2,306,2011,3,0
192504,17,1,7,306,2011,5,0
192505,17,34,5,306,2011,4,0
192506,17,12,1,306,2011,2,0
192507,17,14,5,306,2011,3,0
192508,17,18,4,306,2011,1,0
192509,17,26,2,306,2011,6,0
192510,17,25,5,306,2011,3,0
192511,17,13,5,306,2011,0,0
192512,17,17,6,306,2011,5,0
192513,17,24,2,306,2011,0,0
192514,17,23,4,306,2011,3,0
192515,17,11,2,306,2011,1,0
192522,18,17,10,306,2011,6,0
192523,18,19,9,306,2011,2,0
192529,18,1,9,306,2011,7,0
192531,18,23,1,306,2011,4,0
192532,18,6,11,306,2011,10,0
192535,18,26,3,306,2011,2,0
192536,18,22,6,306,2011,4,0
192539,18,21,7,306,2011,9,0
192541,18,20,4,306,2011,7,0
192543,18,13,3,306,2011,5,0
192544,18,34,7,306,2011,5,0
192545,18,11,3,306,2011,2,0
192546,18,15,2,306,2011,0,0
192547,18,25,4,306,2011,5,0
192549,18,24,2,306,2011,2,0
192550,18,18,4,306,2011,4,0
192551,18,14,2,306,2011,5,0
192552,18,4,3,306,2011,4,0
192553,18,12,2,306,2011,1,0
192554,18,28,3,306,2011,7,0
192555,18,16,2,306,2011,2,0
192559,19,20,2,306,2011,4,0
192562,19,34,8,306,2011,7,0
192564,19,11,2,306,2011,3,0
192567,19,21,4,306,2011,7,0
192568,19,23,4,306,2011,1,0
192572,19,13,1,306,2011,3,0
192573,19,17,3,306,2011,10,0
192577,19,16,2,306,2011,2,0
192578,19,28,5,306,2011,3,0
192580,19,4,3,306,2011,3,0
192581,19,1,8,306,2011,9,0
192585,19,14,5,306,2011,2,0
192586,19,26,3,306,2011,3,0
192587,19,6,4,306,2011,11,0
192588,19,25,4,306,2011,4,0
192590,19,24,1,306,2011,2,0
192591,19,18,1,306,2011,4,0
192592,19,19,1,306,2011,9,0
192593,19,22,2,306,2011,6,0
192600,20,25,2,306,2011,4,0
192601,20,34,3,306,2011,8,0
192602,20,13,3,306,2011,1,0
192605,20,28,3,306,2011,5,0
192607,20,26,3,306,2011,3,0
192613,20,21,6,306,2011,4,0
192616,20,20,3,306,2011,2,0
192618,20,6,4,306,2011,4,0
192619,20,23,2,306,2011,4,0
192620,20,18,3,306,2011,1,0
192621,20,1,5,306,2011,8,0
192622,20,15,1,306,2011,0,0
192623,20,11,1,306,2011,2,0
192625,20,22,1,306,2011,2,0
192626,20,24,1,306,2011,1,0
192627,20,17,1,306,2011,3,0
192628,20,4,1,306,2011,3,0
192629,20,14,1,306,2011,5,0
192637,21,34,4,306,2011,3,0
192642,21,4,1,306,2011,1,0
192644,21,25,2,306,2011,2,0
192645,21,6,1,306,2011,4,0
192646,21,14,2,306,2011,1,0
192647,21,26,3,306,2011,3,0
192652,21,20,2,306,2011,3,0
192654,21,28,4,306,2011,3,0
192657,21,24,1,306,2011,1,0
192658,21,11,1,306,2011,1,0
192659,21,19,1,306,2011,0,0
192660,21,23,2,306,2011,2,0
192661,21,1,1,306,2011,5,0
192662,21,12,1,306,2011,0,0
192663,21,21,1,306,2011,6,0
192664,21,17,1,306,2011,1,0
192665,21,22,1,306,2011,1,0
192671,22,14,2,306,2011,2,0
192673,22,24,1,306,2011,1,0
192674,22,21,5,306,2011,1,0
192678,22,20,2,306,2011,2,0
192679,22,34,2,306,2011,4,0
192680,22,12,1,306,2011,1,0
192683,22,19,1,306,2011,1,0
192685,22,28,4,306,2011,4,0
192687,22,1,2,306,2011,1,0
192688,22,25,2,306,2011,2,0
192689,22,6,1,306,2011,1,0
192693,22,11,1,306,2011,1,0
192694,22,23,1,306,2011,2,0
192696,22,16,1,306,2011,0,0
192697,22,18,1,306,2011,0,0
192699,22,26,1,306,2011,3,0
192701,23,22,1,306,2011,0,0
192702,23,17,1,306,2011,0,0
192706,23,20,1,306,2011,2,0
192709,23,21,1,306,2011,5,0
192711,23,16,1,306,2011,1,0
192713,23,25,1,306,2011,2,0
192719,23,26,1,306,2011,1,0
192722,23,1,1,306,2011,2,0
192725,23,23,1,306,2011,1,0
192726,23,28,1,306,2011,4,0
192727,23,13,1,306,2011,0,0
192732,0,6,2,307,2011,0,0
192736,0,17,2,307,2011,1,0
192739,0,1,2,307,2011,1,0
192741,0,21,1,307,2011,1,0
192744,0,15,1,307,2011,0,0
192745,0,28,1,307,2011,1,0
192746,0,16,1,307,2011,1,0
192748,0,14,1,307,2011,0,0
192755,1,28,1,307,2011,1,0
192756,1,21,1,307,2011,1,0
192771,3,6,1,307,2011,0,0
192772,3,1,1,307,2011,0,0
192782,5,22,1,307,2011,0,0
192783,5,1,1,307,2011,0,0
192785,5,28,1,307,2011,0,0
192790,5,13,1,307,2011,0,0
192791,5,21,1,307,2011,0,0
192793,5,26,1,307,2011,0,0
192797,6,24,1,307,2011,0,0
192799,6,6,4,307,2011,0,0
192800,6,17,5,307,2011,0,0
192804,6,25,1,307,2011,0,0
192806,6,28,1,307,2011,1,0
192812,6,22,2,307,2011,1,0
192817,6,14,2,307,2011,0,0
192818,6,12,1,307,2011,0,0
192819,6,1,1,307,2011,1,0
192822,6,18,1,307,2011,0,0
192823,6,21,1,307,2011,1,0
192834,7,17,5,307,2011,5,0
192838,7,11,1,307,2011,0,0
192839,7,22,8,307,2011,2,0
192841,7,6,8,307,2011,4,0
192844,7,25,3,307,2011,1,0
192846,7,28,4,307,2011,1,0
192849,7,18,2,307,2011,1,0
192851,7,23,3,307,2011,0,0
192852,7,4,1,307,2011,0,0
192853,7,19,2,307,2011,0,0
192854,7,21,4,307,2011,1,0
192855,7,1,5,307,2011,1,0
192856,7,26,1,307,2011,0,0
192857,7,24,1,307,2011,1,0
192858,7,15,1,307,2011,0,0
192859,7,12,1,307,2011,1,0
192860,7,34,1,307,2011,0,0
192861,7,20,2,307,2011,0,0
192869,8,4,5,307,2011,1,0
192872,8,34,12,307,2011,1,0
192874,8,25,4,307,2011,3,0
192876,8,14,6,307,2011,0,0
192880,8,23,6,307,2011,3,0
192881,8,28,7,307,2011,4,0
192882,8,1,6,307,2011,5,0
192883,8,6,6,307,2011,8,0
192885,8,18,5,307,2011,2,0
192887,8,17,6,307,2011,5,0
192889,8,19,1,307,2011,2,0
192890,8,20,5,307,2011,2,0
192892,8,26,4,307,2011,1,0
192894,8,16,2,307,2011,0,0
192895,8,21,4,307,2011,4,0
192896,8,24,1,307,2011,1,0
192897,8,22,3,307,2011,8,0
192898,8,11,2,307,2011,1,0
192899,8,12,1,307,2011,1,0
192900,8,13,3,307,2011,0,0
192902,9,16,2,307,2011,2,0
192904,9,17,4,307,2011,6,0
192906,9,6,3,307,2011,6,0
192907,9,14,3,307,2011,6,0
192910,9,25,4,307,2011,4,0
192911,9,21,2,307,2011,4,0
192912,9,11,3,307,2011,2,0
192913,9,12,1,307,2011,1,0
192925,9,13,3,307,2011,3,0
192929,9,34,2,307,2011,12,0
192930,9,1,1,307,2011,6,0
192931,9,22,1,307,2011,3,0
192932,9,18,2,307,2011,5,0
192933,9,20,1,307,2011,5,0
192934,9,19,1,307,2011,1,0
192935,9,23,1,307,2011,6,0
192936,9,15,1,307,2011,0,0
192940,10,23,1,307,2011,1,0
192941,10,4,1,307,2011,0,0
192945,10,6,2,307,2011,3,0
192950,10,22,3,307,2011,1,0
192956,10,13,1,307,2011,3,0
192957,10,16,1,307,2011,2,0
192960,10,19,1,307,2011,1,0
192961,10,17,2,307,2011,4,0
192963,10,21,1,307,2011,2,0
192964,10,1,1,307,2011,1,0
192974,11,13,2,307,2011,1,0
192976,11,1,2,307,2011,1,0
192978,11,17,5,307,2011,2,0
192981,11,23,1,307,2011,1,0
192985,11,16,3,307,2011,1,0
192986,11,11,1,307,2011,0,0
192990,11,25,1,307,2011,0,0
192991,11,20,2,307,2011,0,0
192992,11,14,1,307,2011,0,0
192994,11,6,2,307,2011,2,0
192995,11,28,1,307,2011,0,0
192996,11,26,1,307,2011,0,0
192997,11,34,1,307,2011,0,0
192998,11,21,1,307,2011,1,0
192999,11,4,2,307,2011,1,0
193000,11,12,1,307,2011,0,0
193014,12,4,4,307,2011,2,0
193017,12,21,4,307,2011,1,0
193021,12,18,3,307,2011,0,0
193022,12,23,3,307,2011,1,0
193023,12,17,5,307,2011,5,0
193024,12,20,2,307,2011,2,0
193025,12,6,2,307,2011,2,0
193026,12,22,2,307,2011,0,0
193027,12,13,2,307,2011,2,0
193028,12,16,1,307,2011,3,0
193029,12,12,1,307,2011,1,0
193030,12,34,2,307,2011,1,0
193032,12,26,1,307,2011,1,0
193033,12,28,1,307,2011,1,0
193036,13,17,5,307,2011,5,0
193039,13,1,6,307,2011,0,0
193045,13,16,2,307,2011,1,0
193049,13,28,3,307,2011,1,0
193052,13,25,3,307,2011,0,0
193054,13,14,3,307,2011,0,0
193055,13,13,2,307,2011,2,0
193058,13,21,1,307,2011,4,0
193059,13,18,2,307,2011,3,0
193061,13,26,2,307,2011,1,0
193062,13,19,1,307,2011,0,0
193064,13,22,1,307,2011,2,0
193065,13,34,2,307,2011,2,0
193066,13,11,1,307,2011,0,0
193067,13,20,1,307,2011,2,0
193068,13,4,1,307,2011,4,0
193069,13,6,1,307,2011,2,0
193071,14,20,4,307,2011,1,0
193078,14,17,4,307,2011,5,0
193085,14,22,2,307,2011,1,0
193089,14,14,1,307,2011,3,0
193090,14,28,1,307,2011,3,0
193093,14,11,2,307,2011,1,0
193094,14,13,1,307,2011,2,0
193095,14,34,3,307,2011,2,0
193096,14,15,1,307,2011,0,0
193098,14,19,1,307,2011,1,0
193099,14,25,2,307,2011,3,0
193100,14,21,1,307,2011,1,0
193101,14,26,1,307,2011,2,0
193102,14,16,1,307,2011,2,0
193103,14,23,1,307,2011,0,0
193108,15,4,1,307,2011,0,0
193109,15,23,1,307,2011,1,0
193118,15,18,3,307,2011,0,0
193119,15,21,3,307,2011,1,0
193120,15,17,1,307,2011,4,0
193122,15,1,1,307,2011,0,0
193128,15,6,3,307,2011,0,0
193129,15,28,5,307,2011,1,0
193130,15,14,4,307,2011,1,0
193131,15,26,2,307,2011,1,0
193132,15,22,3,307,2011,2,0
193134,15,19,1,307,2011,1,0
193135,15,13,1,307,2011,1,0
193136,15,25,1,307,2011,2,0
193137,15,12,1,307,2011,0,0
193138,15,16,1,307,2011,1,0
193139,15,20,1,307,2011,4,0
193141,16,25,3,307,2011,1,0
193143,16,22,4,307,2011,3,0
193148,16,28,5,307,2011,5,0
193150,16,6,5,307,2011,3,0
193151,16,34,3,307,2011,0,0
193153,16,17,3,307,2011,1,0
193164,16,11,1,307,2011,0,0
193165,16,1,7,307,2011,1,0
193166,16,12,1,307,2011,1,0
193167,16,15,1,307,2011,0,0
193168,16,26,3,307,2011,2,0
193169,16,20,4,307,2011,1,0
