,Hour,StationEnd,Count,Day,Year,Count1,Count1week
3283,0,1,1,8,2011,1,0
3285,0,25,1,8,2011,0,0
3292,0,6,1,8,2011,0,0
3297,1,34,1,8,2011,0,0
3302,1,13,1,8,2011,0,1
3303,1,1,3,8,2011,1,0
3309,2,1,1,8,2011,3,1
3311,2,18,1,8,2011,0,0
3315,2,13,1,8,2011,1,0
3319,2,25,1,8,2011,0,0
3329,5,14,1,8,2011,0,0
3332,6,17,1,8,2011,0,0
3334,7,14,1,8,2011,0,0
3339,7,22,1,8,2011,0,0
3344,8,28,2,8,2011,0,0
3352,9,21,1,8,2011,0,1
3356,9,14,1,8,2011,0,0
3357,9,18,1,8,2011,0,0
3358,9,13,1,8,2011,0,0
3363,9,11,1,8,2011,0,0
3364,9,4,1,8,2011,0,0
3370,10,22,2,8,2011,0,1
3372,10,18,2,8,2011,1,0
3373,10,28,2,8,2011,0,1
3378,10,17,1,8,2011,0,0
3382,10,6,2,8,2011,0,0
3385,10,1,1,8,2011,0,0
3388,10,4,2,8,2011,1,1
3389,10,34,1,8,2011,0,0
3397,11,23,1,8,2011,0,2
3398,11,16,1,8,2011,0,0
3400,11,14,1,8,2011,0,0
3402,11,4,1,8,2011,2,0
3403,11,26,2,8,2011,0,2
3414,11,13,2,8,2011,0,1
3416,11,17,1,8,2011,1,2
3417,11,34,1,8,2011,1,0
3418,11,22,1,8,2011,2,0
3419,11,28,1,8,2011,2,1
3420,11,1,1,8,2011,1,1
3423,12,22,1,8,2011,1,0
3429,12,14,1,8,2011,1,0
3432,12,17,2,8,2011,1,2
3436,12,28,1,8,2011,1,2
3438,12,11,2,8,2011,0,0
3441,12,6,2,8,2011,0,0
3443,12,34,2,8,2011,1,2
3448,12,20,1,8,2011,0,1
3449,12,26,1,8,2011,2,0
3450,12,23,1,8,2011,1,2
3451,12,13,1,8,2011,2,0
3462,13,12,2,8,2011,0,2
3464,13,6,3,8,2011,2,2
3466,13,24,1,8,2011,0,0
3470,13,4,2,8,2011,0,0
3472,13,14,1,8,2011,1,1
3475,13,21,3,8,2011,0,1
3477,13,1,1,8,2011,0,0
3478,14,34,1,8,2011,0,2
3485,14,25,1,8,2011,0,1
3495,14,21,1,8,2011,3,0
3499,14,19,1,8,2011,0,1
3500,14,23,1,8,2011,0,0
3501,14,17,2,8,2011,0,2
3502,14,4,1,8,2011,2,2
3503,14,26,3,8,2011,0,1
3504,14,22,1,8,2011,0,0
3506,14,6,1,8,2011,3,3
3507,14,13,2,8,2011,0,1
3508,14,16,1,8,2011,0,0
3509,14,1,2,8,2011,1,1
3511,15,4,2,8,2011,1,1
3512,15,11,1,8,2011,0,0
3519,15,13,1,8,2011,2,0
3523,15,23,2,8,2011,1,2
3524,15,19,1,8,2011,1,0
3525,15,26,1,8,2011,3,4
3526,15,28,1,8,2011,0,2
3531,15,6,1,8,2011,1,1
3532,15,14,1,8,2011,0,1
3533,15,1,1,8,2011,2,3
3534,15,20,1,8,2011,0,0
3537,16,28,3,8,2011,1,3
3545,16,34,1,8,2011,0,2
3546,16,14,1,8,2011,1,1
3549,16,19,2,8,2011,1,1
3550,16,22,1,8,2011,0,0
3553,16,4,1,8,2011,2,1
3555,16,23,1,8,2011,2,2
3559,16,16,1,8,2011,0,1
3560,16,26,2,8,2011,1,0
3562,16,25,1,8,2011,0,2
3564,16,21,1,8,2011,0,2
3565,16,17,1,8,2011,0,1
3572,17,22,1,8,2011,1,0
3575,17,20,1,8,2011,0,0
3582,17,6,2,8,2011,0,1
3585,17,28,2,8,2011,3,0
3588,17,21,1,8,2011,1,0
3596,18,18,2,8,2011,0,0
3598,18,6,2,8,2011,2,0
3600,18,14,1,8,2011,0,0
3603,18,1,2,8,2011,0,0
3606,18,24,2,8,2011,0,0
3607,18,26,1,8,2011,0,0
3608,18,25,2,8,2011,0,0
3611,18,17,1,8,2011,0,1
3612,18,21,1,8,2011,1,0
3620,19,21,1,8,2011,1,0
3624,19,1,1,8,2011,2,0
3635,20,19,1,8,2011,0,0
3641,20,6,1,8,2011,0,0
3647,21,1,2,8,2011,0,0
3650,21,26,1,8,2011,0,0
3654,21,17,1,8,2011,0,0
3659,21,25,1,8,2011,0,0
3662,21,15,1,8,2011,0,0
3665,21,21,1,8,2011,0,0
3667,21,11,1,8,2011,0,0
3675,22,6,2,8,2011,0,0
3677,22,19,2,8,2011,0,0
3678,22,23,1,8,2011,0,0
3680,22,21,2,8,2011,1,1
3682,22,16,1,8,2011,0,0
3683,22,20,1,8,2011,0,0
3685,22,26,1,8,2011,1,0
3687,22,28,1,8,2011,0,1
3690,22,17,1,8,2011,1,0
3693,23,25,1,8,2011,0,0
3698,23,13,1,8,2011,0,0
3699,23,19,1,8,2011,2,0
3702,23,16,1,8,2011,1,0
3711,0,1,1,9,2011,0,0
3714,0,13,1,9,2011,1,1
3716,0,26,1,9,2011,0,0
3720,1,16,1,9,2011,0,0
3721,1,19,1,9,2011,0,0
3731,2,22,1,9,2011,0,0
3732,2,28,1,9,2011,0,0
3733,2,1,1,9,2011,0,1
3737,3,17,1,9,2011,0,0
3740,6,1,1,9,2011,0,0
3743,7,21,1,9,2011,0,0
3747,8,22,1,9,2011,0,0
3751,8,23,1,9,2011,0,0
3760,9,22,1,9,2011,1,0
3766,9,19,1,9,2011,0,0
3777,10,11,2,9,2011,0,0
3779,10,1,2,9,2011,0,0
3781,10,20,3,9,2011,0,0
3782,10,17,2,9,2011,0,1
3783,10,25,1,9,2011,0,0
3786,10,12,1,9,2011,0,0
3788,10,26,1,9,2011,0,0
3790,10,24,1,9,2011,0,0
3791,10,28,1,9,2011,0,1
3792,10,13,1,9,2011,0,1
3793,10,23,1,9,2011,0,1
3794,10,21,1,9,2011,0,0
3800,11,34,3,9,2011,0,1
3802,11,14,1,9,2011,0,0
3807,11,15,1,9,2011,0,0
3808,11,6,1,9,2011,0,3
3810,11,4,1,9,2011,0,0
3813,11,11,1,9,2011,2,1
3815,12,26,3,9,2011,0,0
3816,12,1,1,9,2011,0,1
3818,12,22,1,9,2011,0,0
3822,12,14,1,9,2011,1,2
3823,12,34,2,9,2011,3,0
3826,12,21,2,9,2011,0,3
3827,12,11,1,9,2011,1,0
3840,12,20,1,9,2011,0,1
3841,12,4,1,9,2011,1,2
3842,12,13,2,9,2011,0,1
3843,12,16,1,9,2011,0,0
3844,12,6,1,9,2011,1,2
3845,12,17,1,9,2011,0,2
3851,13,17,2,9,2011,1,1
3856,13,13,2,9,2011,2,0
3857,13,23,1,9,2011,0,0
3860,13,6,1,9,2011,1,0
3865,13,19,1,9,2011,0,0
3866,13,22,2,9,2011,1,0
3867,13,28,1,9,2011,0,0
3871,13,26,1,9,2011,3,1
3873,13,14,1,9,2011,1,0
3874,14,28,1,9,2011,1,0
3875,14,20,2,9,2011,0,1
3886,14,12,1,9,2011,0,0
3888,14,4,1,9,2011,0,3
3889,14,16,1,9,2011,0,0
3890,14,21,1,9,2011,0,1
3891,14,1,2,9,2011,0,0
3892,14,13,1,9,2011,2,0
3896,14,6,2,9,2011,1,1
3897,14,34,1,9,2011,0,0
3899,14,22,1,9,2011,2,1
3914,15,28,1,9,2011,1,3
3918,15,17,1,9,2011,0,2
3919,15,34,2,9,2011,1,1
3921,15,13,1,9,2011,1,1
3923,15,20,1,9,2011,2,0
3924,15,22,1,9,2011,1,0
3925,15,23,1,9,2011,0,0
3926,15,26,1,9,2011,0,0
3932,16,22,2,9,2011,1,2
3936,16,17,2,9,2011,1,1
3937,16,11,1,9,2011,0,0
3939,16,1,2,9,2011,0,1
3943,16,28,1,9,2011,1,2
3949,16,23,2,9,2011,1,1
3951,16,6,1,9,2011,0,1
3952,16,14,1,9,2011,0,1
3953,16,34,1,9,2011,2,2
3954,16,25,1,9,2011,0,1
3955,16,20,2,9,2011,1,0
3956,17,15,1,9,2011,0,0
3957,17,11,1,9,2011,1,0
3959,17,17,1,9,2011,2,1
3960,17,6,1,9,2011,1,2
3972,17,34,1,9,2011,1,0
3975,17,14,1,9,2011,1,0
3977,17,16,2,9,2011,0,1
3980,17,13,1,9,2011,0,0
3981,17,22,1,9,2011,2,0
3982,17,25,1,9,2011,1,2
3992,18,16,1,9,2011,2,1
3993,18,14,1,9,2011,1,1
3995,18,19,1,9,2011,0,0
4000,18,1,1,9,2011,0,0
4004,18,12,1,9,2011,0,1
4005,18,17,1,9,2011,1,2
4013,19,17,2,9,2011,1,0
4014,19,4,2,9,2011,0,0
4021,19,34,1,9,2011,0,1
4023,19,20,1,9,2011,0,1
4024,19,26,1,9,2011,0,1
4025,19,23,1,9,2011,0,0
4027,19,21,1,9,2011,0,0
4028,20,19,2,9,2011,0,1
4034,20,25,1,9,2011,0,1
4038,20,11,1,9,2011,0,0
4041,20,20,1,9,2011,1,0
4045,20,6,1,9,2011,0,0
4046,20,23,1,9,2011,1,0
4052,21,21,1,9,2011,0,2
4055,21,1,1,9,2011,0,2
4061,21,22,1,9,2011,0,0
4071,22,14,1,9,2011,0,0
4075,23,24,1,9,2011,0,0
4079,23,26,1,9,2011,0,0
4087,2,28,1,10,2011,0,0
4091,4,1,1,10,2011,0,0
4092,4,6,1,10,2011,0,0
4095,5,34,1,10,2011,0,0
4100,6,22,1,10,2011,0,0
4101,6,17,2,10,2011,0,1
4105,6,21,2,10,2011,0,0
4107,6,11,1,10,2011,0,1
4109,6,23,2,10,2011,0,0
4111,6,19,1,10,2011,0,0
4114,6,26,1,10,2011,0,0
4115,6,1,1,10,2011,0,1
4118,7,1,2,10,2011,1,1
4120,7,19,1,10,2011,1,0
4125,7,14,3,10,2011,0,0
4126,7,25,2,10,2011,0,2
4135,7,4,1,10,2011,0,1
4139,7,18,1,10,2011,0,0
4142,7,22,1,10,2011,1,1
4146,8,25,2,10,2011,2,0
4148,8,21,6,10,2011,0,0
4150,8,22,2,10,2011,1,3
4152,8,28,3,10,2011,0,0
4156,8,20,1,10,2011,0,2
4161,8,34,3,10,2011,0,3
4162,8,14,1,10,2011,3,0
4164,8,26,2,10,2011,0,1
4168,8,16,2,10,2011,0,1
4169,8,23,1,10,2011,0,0
4170,8,1,1,10,2011,2,5
4171,8,4,4,10,2011,1,2
4172,8,17,2,10,2011,0,3
4175,8,6,3,10,2011,0,1
4176,8,19,1,10,2011,1,1
4177,8,11,1,10,2011,0,0
4184,9,13,1,10,2011,0,0
4185,9,26,1,10,2011,2,0
4186,9,34,1,10,2011,3,0
4190,9,14,1,10,2011,1,0
4191,9,17,2,10,2011,2,2
4193,9,23,1,10,2011,1,2
4195,9,12,2,10,2011,0,0
4201,9,1,1,10,2011,1,2
4202,9,28,2,10,2011,3,2
4203,9,21,2,10,2011,6,1
4205,9,16,1,10,2011,2,0
4212,10,1,2,10,2011,1,2
4218,10,25,1,10,2011,0,0
4219,10,26,1,10,2011,1,0
4222,10,6,1,10,2011,0,1
4224,10,21,1,10,2011,2,1
4228,11,22,1,10,2011,0,1
4230,11,21,1,10,2011,1,0
4237,11,14,2,10,2011,0,1
4240,11,20,1,10,2011,0,1
4245,11,25,1,10,2011,1,0
4246,12,18,1,10,2011,0,0
4249,12,1,1,10,2011,0,1
4251,12,34,3,10,2011,0,1
4256,12,19,1,10,2011,0,0
4260,12,21,1,10,2011,1,2
4262,12,6,1,10,2011,0,1
4265,12,25,1,10,2011,1,1
4266,12,22,1,10,2011,1,0
4267,12,4,1,10,2011,0,1
4273,13,21,1,10,2011,1,2
4275,13,19,1,10,2011,1,1
4281,13,1,1,10,2011,1,1
4282,13,22,4,10,2011,1,0
4283,13,25,2,10,2011,1,1
4286,13,26,1,10,2011,0,1
4287,13,6,2,10,2011,1,1
4289,13,13,1,10,2011,0,1
4290,13,28,1,10,2011,0,3
4291,13,17,2,10,2011,0,1
4292,13,14,1,10,2011,0,0
4299,14,20,4,10,2011,0,1
4303,14,25,1,10,2011,2,0
4307,14,19,1,10,2011,1,0
4310,14,1,3,10,2011,1,0
4311,14,11,2,10,2011,0,0
4317,14,6,1,10,2011,2,0
4318,14,4,1,10,2011,0,1
4330,15,13,1,10,2011,0,0
4332,15,22,2,10,2011,0,0
4334,15,17,1,10,2011,0,2
4335,15,24,2,10,2011,0,0
4336,15,25,1,10,2011,1,2
4338,15,20,3,10,2011,4,2
4340,15,4,1,10,2011,1,0
4344,15,6,1,10,2011,1,0
4351,16,16,1,10,2011,0,1
4353,16,4,1,10,2011,1,2
4359,16,26,2,10,2011,0,2
4363,16,14,2,10,2011,0,0
4365,16,20,3,10,2011,3,1
4368,16,23,1,10,2011,0,0
4369,16,28,3,10,2011,0,1
4370,16,18,1,10,2011,0,1
4371,16,11,2,10,2011,0,0
4372,16,1,3,10,2011,0,1
4373,16,22,1,10,2011,2,2
4383,17,19,2,10,2011,0,1
4386,17,21,4,10,2011,0,1
4388,17,14,3,10,2011,2,1
4392,17,17,3,10,2011,0,1
4396,17,18,3,10,2011,1,1
4397,17,4,2,10,2011,1,1
4398,17,13,2,10,2011,0,1
4399,17,6,2,10,2011,0,3
4400,17,1,3,10,2011,3,6
4402,17,23,3,10,2011,1,0
4403,17,28,1,10,2011,3,6
4404,17,25,2,10,2011,0,1
4405,17,34,2,10,2011,0,2
4406,17,20,1,10,2011,3,0
4407,17,22,1,10,2011,1,1
4418,18,6,2,10,2011,2,4
4419,18,1,1,10,2011,3,3
4420,18,20,2,10,2011,1,2
4423,18,17,3,10,2011,3,4
4425,18,18,1,10,2011,3,1
4429,18,21,3,10,2011,4,4
4431,18,11,2,10,2011,0,2
4432,18,26,2,10,2011,0,0
4433,18,34,1,10,2011,2,0
4434,18,13,2,10,2011,2,2
4435,18,28,2,10,2011,1,1
4436,18,23,2,10,2011,3,2
4437,18,12,1,10,2011,0,0
4440,18,22,1,10,2011,1,1
4441,18,16,1,10,2011,0,2
4445,19,21,3,10,2011,3,2
4446,19,4,2,10,2011,0,4
4447,19,18,1,10,2011,1,3
4450,19,13,2,10,2011,2,1
4455,19,26,1,10,2011,2,3
4464,19,23,1,10,2011,2,1
4466,19,20,1,10,2011,2,3
4467,19,28,1,10,2011,2,1
4468,19,17,2,10,2011,3,2
4469,19,25,1,10,2011,0,3
4470,19,19,1,10,2011,0,0
4472,19,34,1,10,2011,1,1
4475,20,28,2,10,2011,1,1
4482,20,16,1,10,2011,0,0
4486,20,34,1,10,2011,1,1
4490,20,15,1,10,2011,0,0
4493,20,13,2,10,2011,2,2
4494,20,17,1,10,2011,2,2
4495,20,20,1,10,2011,1,0
4498,20,18,1,10,2011,1,1
4499,20,21,1,10,2011,3,1
4500,20,19,2,10,2011,1,0
4502,21,24,1,10,2011,0,0
4506,21,4,1,10,2011,0,0
4509,21,34,1,10,2011,1,1
4514,21,1,2,10,2011,0,2
4515,21,23,1,10,2011,0,2
4516,21,25,1,10,2011,0,1
4517,21,14,1,10,2011,0,0
4518,21,28,1,10,2011,2,1
4525,22,23,2,10,2011,1,0
4530,22,20,1,10,2011,0,0
4551,0,21,1,11,2011,0,0
4553,0,4,2,11,2011,0,0
4559,1,11,1,11,2011,0,0
4567,5,28,1,11,2011,0,0
4572,6,1,2,11,2011,0,2
4575,6,18,1,11,2011,0,0
4586,7,16,5,11,2011,0,1
4588,7,21,3,11,2011,0,1
4600,7,14,1,11,2011,0,2
4601,7,6,2,11,2011,0,2
4603,7,17,3,11,2011,0,1
4606,7,13,1,11,2011,0,0
4608,7,26,1,11,2011,0,0
4609,7,25,2,11,2011,0,0
4611,7,4,1,11,2011,0,1
4612,7,34,1,11,2011,0,2
4613,7,23,1,11,2011,0,1
4618,8,28,3,11,2011,0,1
4620,8,6,6,11,2011,2,1
4626,8,25,3,11,2011,2,1
4628,8,17,1,11,2011,3,4
4630,8,16,1,11,2011,5,0
4635,8,18,3,11,2011,0,2
4637,8,13,2,11,2011,1,1
4638,8,34,2,11,2011,1,2
4639,8,26,4,11,2011,1,3
4641,8,1,6,11,2011,0,4
4642,8,4,3,11,2011,1,1
4644,8,21,5,11,2011,3,2
4645,8,11,1,11,2011,0,2
4646,8,22,1,11,2011,0,1
4647,8,14,3,11,2011,1,2
4654,9,26,2,11,2011,4,2
4655,9,21,2,11,2011,5,4
4661,9,4,3,11,2011,3,3
4664,9,13,5,11,2011,2,1
4665,9,34,4,11,2011,2,0
4666,9,28,1,11,2011,3,1
4667,9,6,2,11,2011,6,1
4668,9,25,1,11,2011,3,0
4670,9,17,6,11,2011,1,3
4671,9,20,3,11,2011,0,1
4675,9,23,1,11,2011,0,0
4676,9,14,1,11,2011,3,0
4677,9,11,1,11,2011,1,0
4679,9,22,1,11,2011,1,1
4682,10,19,1,11,2011,0,0
4692,10,21,2,11,2011,2,0
4693,10,28,2,11,2011,1,0
4703,10,6,1,11,2011,2,2
4704,10,13,1,11,2011,5,0
4705,10,18,1,11,2011,0,1
4709,11,1,1,11,2011,0,2
4710,11,25,1,11,2011,0,1
4715,11,6,2,11,2011,1,0
4721,11,17,1,11,2011,0,0
4723,11,14,1,11,2011,0,0
4726,12,17,1,11,2011,1,4
4727,12,13,1,11,2011,0,0
4728,12,16,1,11,2011,0,0
4729,12,21,2,11,2011,0,0
4737,12,18,1,11,2011,0,0
4738,12,23,1,11,2011,0,0
4744,12,25,1,11,2011,1,0
4747,12,19,1,11,2011,0,1
4748,12,4,1,11,2011,0,1
4749,12,6,1,11,2011,2,2
4752,12,12,1,11,2011,0,0
4755,13,1,2,11,2011,0,1
4758,13,28,1,11,2011,0,0
4768,13,21,1,11,2011,2,2
4773,13,17,1,11,2011,1,2
4774,14,21,1,11,2011,1,1
4777,14,18,1,11,2011,0,0
4779,14,22,1,11,2011,0,3
4782,14,28,2,11,2011,1,1
4784,14,1,1,11,2011,2,1
4789,14,6,3,11,2011,0,0
4790,14,20,1,11,2011,0,0
4792,14,15,1,11,2011,0,0
4794,14,26,1,11,2011,0,0
4803,15,25,1,11,2011,0,2
4809,15,28,1,11,2011,2,2
4811,15,26,1,11,2011,1,0
4813,15,17,2,11,2011,0,2
4814,15,21,3,11,2011,1,4
4817,15,22,1,11,2011,1,0
4819,15,6,2,11,2011,3,1
4827,16,1,3,11,2011,0,0
4829,16,6,2,11,2011,2,2
4830,16,34,5,11,2011,0,3
4837,16,11,1,11,2011,0,0
4838,16,26,1,11,2011,1,0
4840,16,22,1,11,2011,1,1
4844,16,4,1,11,2011,0,0
4846,16,16,1,11,2011,0,0
4847,16,18,1,11,2011,0,0
4848,16,20,1,11,2011,0,0
4853,17,18,2,11,2011,1,0
4857,17,1,9,11,2011,3,3
4862,17,28,1,11,2011,0,6
4866,17,26,2,11,2011,1,3
4867,17,12,1,11,2011,0,2
4870,17,34,4,11,2011,5,0
4871,17,14,1,11,2011,0,2
4874,17,6,2,11,2011,2,1
4875,17,17,4,11,2011,0,1
4876,17,25,1,11,2011,0,6
4877,17,21,2,11,2011,0,2
4878,17,13,1,11,2011,0,3
4880,17,23,2,11,2011,0,1
4882,17,20,1,11,2011,1,3
4891,18,26,2,11,2011,2,4
4892,18,21,2,11,2011,2,3
4895,18,17,1,11,2011,4,3
4896,18,22,2,11,2011,0,2
4897,18,28,1,11,2011,1,5
4901,18,4,2,11,2011,0,1
4902,18,20,1,11,2011,1,0
4904,18,23,1,11,2011,2,1
4906,18,14,1,11,2011,1,0
4907,18,18,1,11,2011,2,3
4910,18,6,1,11,2011,2,2
4911,18,16,1,11,2011,0,1
4918,19,28,1,11,2011,1,2
4919,19,16,1,11,2011,1,0
4921,19,1,2,11,2011,0,2
4930,19,11,1,11,2011,0,0
4933,19,20,1,11,2011,1,1
4934,19,23,1,11,2011,1,0
4940,20,23,1,11,2011,1,0
4944,20,34,1,11,2011,0,0
4945,20,15,1,11,2011,0,0
4946,20,14,1,11,2011,0,0
4947,20,20,1,11,2011,1,0
4952,21,17,1,11,2011,0,0
4953,21,16,1,11,2011,0,0
4954,21,4,1,11,2011,0,1
4958,21,24,1,11,2011,0,0
4962,21,34,1,11,2011,1,1
4965,21,28,1,11,2011,0,1
4971,22,26,1,11,2011,0,0
4972,22,25,1,11,2011,0,1
4975,22,18,1,11,2011,0,0
4980,22,22,1,11,2011,0,0
4981,22,19,1,11,2011,0,0
4982,22,28,1,11,2011,1,1
4987,22,6,1,11,2011,0,1
4988,23,18,1,11,2011,1,0
4992,23,28,1,11,2011,1,0
4995,23,20,1,11,2011,0,0
4996,23,25,1,11,2011,1,0
5001,23,34,1,11,2011,0,0
5005,0,22,1,12,2011,0,0
5007,0,11,1,12,2011,0,0
5012,1,4,1,12,2011,0,0
5013,1,1,1,12,2011,0,0
5015,2,17,1,12,2011,0,0
5016,5,25,1,12,2011,0,0
5021,6,34,1,12,2011,0,0
5026,6,6,1,12,2011,0,0
5028,6,11,1,12,2011,0,1
5029,6,19,1,12,2011,0,0
5032,6,28,2,12,2011,0,0
5033,6,13,1,12,2011,0,0
5038,7,18,1,12,2011,0,1
5039,7,28,1,12,2011,2,3
5043,7,22,1,12,2011,0,2
5044,7,25,2,12,2011,0,0
5048,7,1,1,12,2011,0,0
5050,7,34,1,12,2011,1,0
5054,7,6,3,12,2011,1,2
5057,7,21,1,12,2011,0,2
5060,8,4,1,12,2011,0,0
5064,8,34,2,12,2011,1,6
5074,8,1,6,12,2011,1,3
5076,8,6,1,12,2011,3,3
5077,8,17,4,12,2011,0,4
5078,8,21,3,12,2011,1,2
5080,8,26,2,12,2011,0,2
5082,8,22,1,12,2011,1,2
5083,8,16,1,12,2011,0,2
5086,8,19,2,12,2011,0,0
5087,9,28,1,12,2011,0,1
5097,9,18,2,12,2011,0,0
5099,9,16,1,12,2011,1,0
5104,9,21,1,12,2011,3,4
5105,9,17,5,12,2011,4,1
5107,9,12,1,12,2011,0,2
5108,9,1,1,12,2011,6,1
5109,9,6,1,12,2011,1,2
5113,9,4,1,12,2011,1,4
5114,9,23,1,12,2011,0,0
5117,10,17,1,12,2011,5,0
5118,10,26,1,12,2011,0,0
5123,10,23,1,12,2011,1,0
5127,10,28,2,12,2011,1,0
5132,10,1,1,12,2011,1,0
5136,10,34,1,12,2011,0,0
5139,11,19,1,12,2011,0,0
5141,11,12,1,12,2011,0,0
5150,11,17,2,12,2011,1,0
5155,11,6,1,12,2011,0,1
5157,12,20,1,12,2011,0,0
5162,12,1,2,12,2011,0,1
5173,12,14,2,12,2011,0,0
5174,12,13,2,12,2011,0,0
5176,12,22,1,12,2011,0,0
5180,12,4,1,12,2011,0,2
5186,13,34,3,12,2011,0,3
5190,13,6,2,12,2011,0,0
5195,13,28,1,12,2011,0,1
5201,13,20,1,12,2011,1,0
5202,13,18,1,12,2011,0,1
5203,14,17,3,12,2011,0,0
5206,14,23,1,12,2011,0,1
5208,14,21,2,12,2011,0,2
5217,14,28,1,12,2011,1,0
5218,14,18,1,12,2011,1,0
5219,14,34,1,12,2011,3,1
5221,14,4,1,12,2011,0,0
5235,15,28,1,12,2011,1,1
5236,15,19,2,12,2011,0,1
5239,15,18,1,12,2011,1,0
5242,15,4,1,12,2011,1,0
5252,16,28,2,12,2011,1,1
5254,16,24,1,12,2011,0,0
5256,16,6,2,12,2011,0,1
5259,16,22,2,12,2011,0,2
5265,16,12,1,12,2011,0,1
5267,16,11,1,12,2011,0,0
5268,16,18,1,12,2011,1,1
5274,17,22,5,12,2011,2,2
5283,17,1,2,12,2011,0,2
5285,17,17,1,12,2011,0,1
5287,17,13,1,12,2011,0,2
5289,17,18,1,12,2011,1,1
5290,17,26,3,12,2011,0,2
5291,17,23,1,12,2011,0,0
5292,17,6,1,12,2011,2,3
5293,17,28,2,12,2011,2,0
5294,17,20,2,12,2011,0,2
5296,17,19,1,12,2011,0,0
5297,17,16,2,12,2011,0,4
5298,17,34,1,12,2011,0,3
5300,17,4,1,12,2011,0,4
5314,18,21,2,12,2011,0,0
5315,18,20,3,12,2011,2,4
5317,18,23,2,12,2011,1,3
5318,18,14,1,12,2011,0,1
5319,18,22,2,12,2011,5,5
5320,18,28,1,12,2011,2,0
5321,18,17,1,12,2011,1,5
5322,18,34,3,12,2011,1,3
5323,18,16,2,12,2011,2,0
5326,18,13,1,12,2011,1,0
5327,18,4,1,12,2011,1,1
5328,18,1,3,12,2011,2,8
5329,18,24,1,12,2011,0,0
5330,18,18,1,12,2011,1,2
5331,18,25,1,12,2011,0,1
5332,18,6,1,12,2011,1,4
5334,18,11,2,12,2011,0,0
5335,18,26,1,12,2011,3,0
5338,19,25,1,12,2011,1,1
5343,19,4,1,12,2011,1,0
5344,19,22,3,12,2011,2,0
5351,19,21,3,12,2011,2,0
5353,19,24,1,12,2011,1,0
5354,19,28,2,12,2011,1,1
5355,19,19,1,12,2011,0,0
5356,19,16,1,12,2011,2,1
5357,19,20,3,12,2011,3,0
5361,19,6,2,12,2011,1,1
5362,19,26,2,12,2011,1,2
5363,19,1,1,12,2011,3,3
5364,19,34,2,12,2011,3,3
5366,19,14,1,12,2011,1,1
5377,20,18,2,12,2011,0,1
5378,20,22,2,12,2011,3,2
5381,20,11,1,12,2011,0,1
5382,20,6,2,12,2011,2,2
5384,20,23,2,12,2011,0,0
5388,20,34,1,12,2011,2,3
5390,20,28,1,12,2011,2,1
5395,21,19,1,12,2011,0,0
5396,21,17,2,12,2011,0,1
5397,21,18,1,12,2011,2,1
5402,21,20,2,12,2011,0,0
5405,21,13,1,12,2011,0,0
5410,21,22,2,12,2011,2,1
5412,21,11,1,12,2011,1,0
5415,21,14,1,12,2011,0,1
5416,21,23,1,12,2011,2,0
5417,21,21,1,12,2011,0,0
5420,22,24,1,12,2011,0,0
5421,22,16,2,12,2011,0,0
5425,22,4,3,12,2011,0,0
5430,22,21,1,12,2011,1,0
5437,22,22,1,12,2011,2,0
5440,23,1,1,12,2011,0,1
5448,23,25,1,12,2011,0,0
5449,23,14,1,12,2011,0,0
5451,23,26,1,12,2011,0,1
5452,23,28,1,12,2011,0,0
5455,0,21,1,13,2011,0,0
5456,0,6,1,13,2011,0,0
5458,0,28,1,13,2011,1,0
5465,3,4,1,13,2011,0,0
5471,4,21,1,13,2011,0,0
5477,6,13,1,13,2011,0,0
5478,6,1,1,13,2011,0,0
5485,6,4,1,13,2011,0,1
5486,6,34,1,13,2011,0,0
5495,7,6,3,13,2011,0,1
5498,7,17,1,13,2011,0,0
5503,7,28,4,13,2011,0,2
5508,7,21,1,13,2011,0,0
5509,7,1,1,13,2011,1,3
5510,7,25,2,13,2011,0,1
5512,7,14,1,13,2011,0,1
5513,7,26,1,13,2011,0,0
5514,7,4,1,13,2011,1,2
5516,7,13,1,13,2011,1,1
5525,8,6,6,13,2011,3,2
5526,8,1,5,13,2011,1,2
5530,8,16,2,13,2011,0,1
5531,8,12,1,13,2011,0,0
5536,8,19,2,13,2011,0,1
5538,8,26,1,13,2011,1,0
5539,8,23,1,13,2011,0,2
5540,8,4,1,13,2011,1,2
5541,8,11,1,13,2011,0,0
5545,8,13,2,13,2011,1,2
5546,8,18,1,13,2011,0,4
5548,8,20,2,13,2011,0,2
5550,8,21,1,13,2011,1,2
5551,8,25,1,13,2011,2,1
5552,8,28,1,13,2011,4,2
5553,8,34,2,13,2011,0,3
5558,9,28,3,13,2011,1,2
5570,9,34,1,13,2011,2,2
5571,9,14,3,13,2011,0,0
5574,9,6,1,13,2011,6,1
5575,9,25,1,13,2011,1,3
5576,9,23,1,13,2011,1,1
5578,9,17,3,13,2011,0,7
5579,9,26,1,13,2011,1,0
5580,9,4,1,13,2011,1,1
5581,9,18,1,13,2011,1,1
5582,9,1,1,13,2011,5,1
5587,10,17,2,13,2011,3,2
5591,10,13,1,13,2011,0,0
5594,10,12,1,13,2011,0,0
5595,10,6,1,13,2011,1,0
5599,10,19,1,13,2011,0,1
5601,10,16,1,13,2011,0,0
5603,10,28,1,13,2011,3,0
5605,10,25,1,13,2011,1,1
5607,11,34,1,13,2011,0,1
